"alpha","beta","r[1]","r[2]","r[3]","r[4]","r[5]","sigma","sigma_r","lp__"
17.0456529084881,0.0100446680140048,-0.353934420997843,-0.367345691323229,-0.783046694380615,-1.20520012728516,-3.16691663780597,0.155415306079453,1.99989331616831,11.2181577520683
16.7002693304346,0.0106933882118165,-0.105279534379726,-0.107874996431414,-0.548246764971693,-0.958474820310319,-2.91814180974203,0.153456592646685,2.22663408665147,12.6776746959027
16.9515511175378,0.00943193245615577,-0.344817244143145,-0.321339395304627,-0.690444861616321,-1.08799771506069,-3.13007103208571,0.151793585658001,1.62515168680784,11.6167019732098
16.998128192619,0.0095580913655314,-0.352432069706153,-0.264287589213085,-0.781467106620529,-1.11197222960613,-3.11096242771781,0.151596527477926,2.0590029079879,11.783150692767
16.964210477484,0.00944553039255648,-0.338189510153551,-0.403553270214969,-0.768536573037226,-1.13136143950659,-3.0767181333877,0.151325542750297,2.03013078483996,11.2585888194446
15.4774025657978,0.00959180031941727,1.21304441116946,1.1672848355926,0.764858248398855,0.394482718300765,-1.50540290397836,0.146136938134797,1.40009291691367,13.2991664591368
15.4219575452799,0.00966391193826272,1.317321369771,1.13277407597185,0.776322836084976,0.440263087741989,-1.39236089928587,0.15597243629013,1.35359962975962,9.29445278411245
15.3392742993345,0.00889270001380634,1.29201181122173,1.41957363375216,0.967400779492228,0.518011478231953,-1.53973802402832,0.157473523345586,1.17735434075674,8.77981052030925
15.3048571265626,0.00932149406666,1.40456800471595,1.23960552633523,0.853825276610947,0.579426210678243,-1.35366628307703,0.152636055513034,1.04622732627705,10.5071070271671
17.4081867151222,0.00952211964366906,-0.816806533301897,-0.689480643974448,-1.14502737476787,-1.62519177120451,-3.62434073991135,0.159462300749825,1.99205582100821,8.37084071812017
16.3508765719943,0.0109877742696362,0.295735903674332,0.129022389210553,-0.250859877190123,-0.525682276088193,-2.46146285402607,0.143067424673575,1.64022527843664,8.86720787147544
16.258930025958,0.00919184426055573,0.484214923518279,0.438164687202044,-0.0717462813519621,-0.267809933492139,-2.4161647879071,0.197874311013031,3.04510216737195,7.11354625076169
16.2520658859431,0.00962112991153993,0.412476979512002,0.410202866354449,0.0472040696726446,-0.491825782629623,-2.2820508349453,0.192515827274536,2.27311155731412,9.05950846234843
16.2398037410318,0.00943854891505483,0.435327843111622,0.358943166579511,0.000839853962343207,-0.354871165366345,-2.42683101445053,0.190012813390709,1.8725977192298,10.6772707815685
16.4299162474441,0.0100555309206363,0.161209122568058,0.203537943045858,-0.172651532058279,-0.53636211826561,-2.69561336219227,0.156379690457486,1.02448924242929,10.0918626164395
15.5792851464814,0.00996694367088361,1.08889145419299,0.997203640615711,0.543733833984615,0.153218965482375,-1.61388348636589,0.147011043332501,1.1112822920582,10.8608777274699
16.4744641373148,0.0101997893652343,0.0526333814672466,0.130920540698179,-0.263083005325926,-0.687478812878248,-2.51829563635756,0.172939095109891,1.72912632390504,10.3776652831096
16.3877072243903,0.0099834200525115,0.310227768186366,0.26687877021277,-0.196814475998818,-0.587506789290259,-2.52218201309984,0.175201006926287,1.99084866394414,12.1260340454322
16.1090875328769,0.00995227005313417,0.500113530826689,0.457415508885849,0.120311992903696,-0.286461442580875,-2.30993587074829,0.149265483091317,1.1409994063051,13.8305020116813
15.2931726155928,0.0118582878635773,1.21162763999951,1.23567543376286,0.774725919928682,0.375491396601687,-1.50472201572103,0.135688120061484,1.21600548934948,9.51702665329609
15.3845144320981,0.0105353330737934,1.25613755074068,1.18808919704021,0.817734645736284,0.458857141797136,-1.57750928504019,0.134518662181091,1.20669849092062,13.1936641452989
16.3472155868473,0.0109831377619498,0.235185449383512,0.217890110946264,-0.198879054498582,-0.582898125667898,-2.51577939466371,0.156196788638786,1.21218042165525,13.0434614914356
15.9436570710529,0.0104233642525804,0.620239423084727,0.643339122728893,0.22632136382873,-0.176310048528236,-2.13404736038114,0.131087113762355,1.54432621098634,14.2205294931928
15.941420482498,0.0107930001969533,0.617731097876786,0.646419030859296,0.19486660881189,-0.250248520943841,-2.1139901033274,0.131505253018227,1.39512902260479,12.7975711762039
15.9836181373607,0.0103751761767972,0.642885393156984,0.564722176406334,0.18569462075925,-0.133225874095223,-2.19042801326826,0.133647207874782,1.40298765503354,13.7298942304466
15.8588749289446,0.00994526291054039,0.771081772002449,0.818688059421973,0.363793163304824,-0.10198925841863,-1.99219295403171,0.125074821651553,1.2126235336813,13.1060890410557
15.8415665446161,0.00998823869009094,0.767268441627228,0.829897384173098,0.355183031751388,-0.100321601217849,-2.02646995282156,0.125098493766019,1.20799028193779,12.376368596839
15.833724780652,0.00996471314400034,0.839763012617992,0.804208516802266,0.366655051944365,-0.103450718997759,-1.96971887438261,0.121460361853241,1.21296177186621,12.3997709921864
15.8575426525116,0.0100824360620506,0.80389663045967,0.830850408374038,0.266542041737792,-0.0643715271591524,-1.94170832167997,0.12298702846552,1.17790916593956,11.027883971177
15.8137951071177,0.0101904377662883,0.796423636223535,0.7523747211217,0.361595369771479,0.000917504595171158,-1.99245302574569,0.124146517019274,1.22354566351431,14.4783745384978
15.8203871949446,0.0106429302502308,0.727051797317153,0.740669045547955,0.318747256979978,-0.0593367628383175,-1.95725557416236,0.119769992189947,1.20380610188877,12.6964087340958
15.6330448696249,0.0114527533367877,0.952078522062444,0.908162038675725,0.582765140293361,0.0500542644845257,-1.90397789578467,0.178207855133689,0.877083337126414,9.30124229305732
17.1595263214806,0.00979224836751426,-0.474432439552458,-0.51887842346529,-0.862529603334153,-1.2644537606869,-3.40596101770492,0.158928236651223,2.2875428607122,9.15609818442609
17.1953740560985,0.0101459331705592,-0.613466056278701,-0.497022971937625,-1.06784193381246,-1.37419559216865,-3.43506752218403,0.146361403869274,2.46325878891652,9.50319595883458
17.2022150085782,0.0103638922044646,-0.594690487052239,-0.576505899361533,-1.03476114453489,-1.45484277424828,-3.36194463521493,0.14648378521472,2.54601349782425,12.2431415650333
17.1100182694453,0.00975112403629245,-0.395188143311145,-0.481104418253265,-0.944529907127837,-1.34426652850098,-3.25175464169174,0.155598274207723,2.59874615160627,11.1059137771015
17.6165634687854,0.00988232790190997,-0.92177546101241,-1.02662549121819,-1.44499090007265,-1.78967086513226,-3.85045122176224,0.130870794027257,1.71902204809442,9.18029074006992
17.7744217819348,0.00861044740893694,-1.07746869945776,-1.02591842581597,-1.44876639206354,-1.84932712081346,-3.75082727685988,0.129718287308599,1.74198654789254,7.47336723411318
17.8805890211474,0.0107859886819067,-1.35194577788238,-1.3205579002268,-1.7408109117421,-2.12396991735237,-4.03473163973105,0.128093029954991,2.08958997055192,9.66982480190877
17.494525877995,0.0110300836425665,-0.910842271367308,-1.00195691034287,-1.39668251540239,-1.75687090427648,-3.79598985023088,0.169565156399438,3.52426115611341,8.7104808230622
17.235556960891,0.0107415632346948,-0.701653653980264,-0.67330771184688,-1.12392226797846,-1.50514136964234,-3.4160442434622,0.12817069152063,1.2020434503884,9.47595142682496
13.9281348513635,0.0112700626176214,2.72644608930058,2.5427969991721,2.1487471873186,1.72383522588678,-0.0829170496209644,0.188757392888948,1.65570396278163,5.59301428873681
13.9270939356871,0.0108170989065917,2.61753104701493,2.60396162224035,2.26823682530077,1.75523719674134,-0.117884770690227,0.189671194529566,1.73399804773647,7.86074538843681
14.0500063137149,0.00898422338783354,2.65144364086472,2.62023495250649,2.12403868832136,1.87842413802367,-0.169621657959611,0.179922198955374,1.90538039675832,8.41751286128047
14.435265756539,0.00885996155155257,2.20811246030681,2.25267596302504,1.92470183394062,1.43904846621203,-0.511728607955138,0.17636312533727,3.53595925796505,8.2400867851194
14.7910539320991,0.0109740040649623,1.84054502425923,1.77302833138072,1.25434095976797,0.940520432465259,-0.992585404115756,0.135885993554383,3.35031241385485,9.23610311215343
15.1068009369619,0.00899448680195427,1.63140840510061,1.52906323876495,1.12510043611275,0.819083992505631,-1.19668645862593,0.125713954511437,1.95081722182723,11.1136371950643
15.1284701283082,0.00946266857855385,1.5880107244129,1.49726905519914,1.07814518611937,0.775212115109304,-1.2349422916177,0.128996577755504,1.99786439455958,12.4978388158887
17.4441994952617,0.010961915369783,-0.872384254648335,-0.842714347181589,-1.28579692534137,-1.6968880620078,-3.66588982029565,0.173868571313339,1.66720744706347,9.77777441456235
17.4238448625866,0.0109560682240087,-0.73185416860705,-0.927759667718504,-1.31429160970281,-1.6794873347956,-3.63492461434342,0.172923253532527,1.63645422053616,8.17947046995165
18.5212772544237,0.0102781279089494,-1.8180911050012,-1.89832784612419,-2.35721858095895,-2.61311857705965,-4.69895627557453,0.136769208668451,4.65613333020729,6.96392943322122
18.2463883532811,0.010645941099672,-1.65138356774728,-1.72824741981874,-2.11297694384619,-2.37170353570317,-4.42442176444575,0.139225976317307,4.21018418693832,8.30453496022688
18.0498667625533,0.0096191612166758,-1.38696823813019,-1.50403037186182,-1.83486301529413,-2.12891364237478,-4.21009946202503,0.141643388014599,3.42649291343521,8.78080096653052
18.0513121471656,0.00935272876746224,-1.38471884626154,-1.32143503892619,-1.82841368113047,-2.28167371052931,-4.12986340533552,0.142491299535408,2.92564625607323,8.96333164077054
17.012753509924,0.0103737363651598,-0.422192001675684,-0.360360689421206,-0.866256918206919,-1.33082439655096,-3.15547927224534,0.164968100346597,2.65378118485428,9.79977102967507
16.8815001037425,0.0109384480788116,-0.321413531350144,-0.276128632738402,-0.770279666757528,-1.21717854446656,-2.98407635165945,0.16577126814238,2.92979180714297,8.31178751499636
16.8830378449635,0.0106775066544705,-0.385676559255935,-0.288134774798556,-0.644331497022413,-1.23153146811556,-3.05454189345347,0.166802674865315,2.97533235540821,7.5198268504529
16.0067408203524,0.00924351867823535,0.700327582445983,0.707612825764461,0.353689099599742,-0.183882501692584,-2.17826242200113,0.168929219039479,0.879973538203655,10.2500809013015
16.6415900684439,0.010237082201715,-0.0667144039848561,-0.0817930948333936,-0.581445817637419,-0.806376760833918,-2.75134615179378,0.154892102276248,2.5502110708305,9.95613726793642
16.6455263916078,0.0100828952342014,0.0447016130021765,-0.0330451483126934,-0.468458187236312,-0.927275920304123,-2.83662995709715,0.153841914009214,2.48985489229748,11.1811344114195
16.1876610482216,0.010256641423942,0.402373347158228,0.355904921899281,-0.0370781993656038,-0.301157824436945,-2.29376223584656,0.150796950747406,1.2433387204593,12.6565889044945
15.9452207043353,0.00998427139652508,0.657077226644126,0.563258345732195,0.192338890058188,-0.10361176127592,-2.02701509751288,0.160127383589037,1.17393794776585,12.0979227327602
15.8454566965542,0.0105016658949002,0.744921774838513,0.770732980902332,0.306807809917913,-0.12986175135921,-2.14075950743405,0.155534449912573,1.19259344719815,11.7978341220355
16.0811391580928,0.00928193169114778,0.636160035571329,0.571190938509641,0.258435808275271,-0.0793465946989852,-2.05745335545216,0.184675924038975,1.47321635503246,8.28510205222689
16.3102154955938,0.0106920761085916,0.351009959789597,0.403996568085336,-0.13316846065744,-0.535897724187956,-2.54309560537899,0.144034579293455,1.43611303731083,9.26490714916041
16.3037256412431,0.010292955523973,0.323422015365562,0.246423310651159,-0.0428190121817043,-0.443263569704716,-2.48181319955703,0.145905203236156,1.42260575047069,12.6180387433122
15.8268412963234,0.0101861748937374,0.861132057964729,0.78150763332507,0.447732090194276,-0.0122724510808149,-2.0159248650225,0.148072372198712,1.17820975278077,13.001872119054
15.6797461926498,0.0112402519188864,0.861747195630196,0.614591647695206,0.476873416208133,0.0350080726915849,-1.93147304006448,0.188542829035074,1.35866924147255,6.0490161558287
15.7667795824107,0.0112282541012557,0.888313654595329,0.620169051405608,0.401269547718846,0.0675277235455339,-1.90790018650382,0.187599903000335,1.30096242541847,6.67149129987285
15.6529548263949,0.00910781684985618,0.995763395506541,0.976972804784952,0.637041980400598,0.321720863104229,-1.61946043366613,0.186553378894352,1.84499815216903,8.9442961288793
15.8771737894875,0.0107001123788589,0.641258380045893,0.762539116392398,0.276469031700435,-0.0722886129200857,-2.05961575510167,0.195706951079566,2.74656003682458,8.9722196596645
15.7634632021537,0.00934685169578603,0.991317569585144,0.826311762082253,0.422744872637746,0.125718326304203,-1.89300859575293,0.148041305235485,2.07850012525105,11.5436464241803
15.8789488444613,0.0100915456090431,0.748451132862155,0.829942735383711,0.372020644799175,-0.103854728536112,-1.96903348992358,0.139184936195604,2.00127450957853,11.0693540487744
16.2464009998564,0.0106612038882153,0.320697062295847,0.40911018531703,-0.0522958013971192,-0.529077584045026,-2.38052876255778,0.158271958951025,1.27236543352176,11.8381477578912
16.2706412147583,0.0101240232988904,0.366721425157096,0.20710106129356,-0.112158656082424,-0.428477434608942,-2.46029859548134,0.159692657307042,1.11860565733307,11.6741421537169
15.8049535961942,0.0101907262282332,0.709465643399872,0.753966410023984,0.435887930113421,0.099206622017968,-1.94521729126978,0.187526010986023,1.10579782300941,10.2450448977627
15.5941957236614,0.00998710054741392,1.14418187867533,1.06196997412065,0.556100195828106,0.153299867706136,-1.71554760149598,0.140134007943866,1.75180515179157,11.2885252527314
14.7378006823179,0.0100372709482889,1.96964762993358,1.8955065927408,1.44422888080588,1.01208169086164,-0.939681676873744,0.140012268480779,2.22020431845597,11.3057460876356
14.7028499023028,0.00987409274071589,1.80572773921332,1.88837348412941,1.44341973452655,1.20640785350463,-0.752107653329357,0.138686906951147,2.36357328096654,6.68061839172251
14.598532559231,0.00985387327321334,2.13606349620801,2.04776762817907,1.64514103487844,1.09629375950011,-0.796995748115877,0.144469253673608,1.81010968566348,8.29338601988951
14.4963064197971,0.0101250001681712,2.10017118992572,2.0794002825042,1.75849793681756,1.3142430959776,-0.688789651925616,0.137161408818038,2.14095268586566,11.9610032135731
16.147445721099,0.0101225428753402,0.483308968449863,0.498316318045852,-0.0188201609802278,-0.29711706988767,-2.36954981864038,0.148710871833484,0.87049357512376,12.5139100594529
15.267767535124,0.00959470536202791,1.37492911352871,1.31250246000694,0.993464467344274,0.52104143879857,-1.37138767752192,0.127289949059695,1.67006404095475,12.284046108174
15.6028174144358,0.00982370403655956,1.06925524297724,0.946767200395258,0.643342568374438,0.143788535751364,-1.71899184090657,0.171579168610825,2.15652664387078,11.1790140969181
15.2788809969446,0.0106261926500641,1.2766449727515,1.3259105904811,0.921268733017796,0.585559420374793,-1.38143055477799,0.173305918857807,2.17352940974519,10.0400153294558
15.2159946510153,0.0107693617765172,1.30816411951503,1.29479337405621,1.00482323614719,0.551052233313122,-1.39561573330817,0.173568445110446,2.18172388458136,10.7763218604242
14.5259574434521,0.0100139164455647,2.11560437035514,2.12727376703104,1.72593114949337,1.28525940027175,-0.685634283719685,0.135109994939644,2.06379557982417,12.4652357784234
14.446442243375,0.010098043810942,2.18604431986543,2.12672682057748,1.70419571594951,1.37058765455555,-0.667450997635501,0.158301470510858,2.83652979445625,11.3554566697168
14.6573323803317,0.00996714941711503,2.00146018243095,1.97340229248722,1.52486980613699,1.16786639190849,-0.844244060501149,0.177912399994642,1.53774433685592,11.5843797172508
14.7712047673178,0.00840539564959245,1.99208599923942,1.9770147160731,1.50990041844161,1.18183171612854,-0.822589082095947,0.150643315115438,1.45440586755508,10.5091169630264
14.8043202230361,0.00827890024559758,2.04788833983454,1.99420133549778,1.4318602614374,1.16231314220378,-0.822253647709102,0.194052478112865,3.12560018831971,5.99314320522154
14.7640446642414,0.00881255304096089,1.96844397966112,1.95209599177145,1.4106324713758,1.19890855009165,-0.860852207250375,0.194604028895116,3.12453251467918,7.34671711962225
14.7599501922271,0.0093452834925955,1.91034172246031,1.87354830054844,1.57529710590458,1.0426371479493,-0.92044319221751,0.192576201396191,3.06422977695664,8.10439702058979
15.4036336644083,0.00954703240306777,1.26555675467852,1.30596484712604,0.771646662108741,0.467832966564906,-1.45618242471169,0.121524872120394,0.879465052816147,10.8459480317096
15.5451200897289,0.00998644320204993,1.04983311082039,1.05557737864662,0.547722865466162,0.341350740882332,-1.63269196064485,0.121765505336768,0.79545856444054,9.1633290275063
15.8031698633073,0.0096317461239849,0.865233140614941,0.840633902316065,0.336750471502416,0.0505779643116398,-1.94700832674915,0.136294941256306,0.928614899294401,13.6351515506103
16.2316943381206,0.00972364589310276,0.414670861975821,0.402818008585635,-0.116559495492085,-0.388580144862546,-2.37305995967288,0.145952965791561,1.28411680823597,13.2769287164993
15.8558733851963,0.0102020756907041,0.739313341491559,0.698513447070411,0.388164147695645,-0.101651613708529,-2.03737608568482,0.1487995541427,1.22320564897179,13.6876356385254
16.1614447921514,0.00998991349374781,0.475700104399778,0.422669878481024,0.118255897475369,-0.344429402133284,-2.28832486531036,0.16042972017313,1.12862142980541,13.4928165316617
15.8885638103813,0.0100054922005043,0.772397454728639,0.776069047764869,0.251040528319507,-0.035638727973784,-2.02140249613059,0.145068942992792,1.42987068250073,13.8898109149487
16.1944975585663,0.0106664867214175,0.413828133217584,0.421013173750611,-0.125216631181608,-0.422048864032547,-2.31485991816745,0.205484019886713,0.817589959764763,8.82766124875838
16.3558467832458,0.0107153018031392,0.221297362977738,0.226984725505861,-0.299383663413077,-0.556340458241574,-2.54530584255964,0.179766073908881,1.3938549100609,11.5058451211297
15.7260550416511,0.0110874135490953,0.845559446370038,0.804025535396314,0.480525812061896,-0.0179716354117746,-1.95632780492946,0.171899964094535,1.59844534179494,11.7044688423632
16.0589179952419,0.00991544189787054,0.630146979012523,0.592057967832241,0.257117693419031,-0.219607353259734,-2.17072114216017,0.20843838473304,1.25953453741438,9.56207622833184
15.3158872867162,0.0101858990182452,1.30640860872073,1.36452687556257,0.850675033451742,0.530986544501461,-1.48304264614977,0.120101976447624,1.54585739649565,11.9691476001694
15.2988515853825,0.0100582955734539,1.26641606497824,1.33718298203147,0.801987817949362,0.493906983805421,-1.4586860809496,0.119776657277271,1.52442105571236,10.6649142930314
15.3315157596,0.0102423232952597,1.33097835051306,1.30036692299187,0.859084449005262,0.426029367957962,-1.40621519372987,0.120769083044131,1.5479931498897,10.9870253496697
15.397668098321,0.00927263973512525,1.29904519844668,1.36308010114199,0.814909148576947,0.530696975730473,-1.49028570385462,0.123909710635897,1.47209651508348,10.4542236463366
15.5032126544118,0.0108418206319118,1.10155156014911,1.05031592989291,0.732949833287037,0.264333322055053,-1.68020990635789,0.133649224755237,2.31808001098358,10.9161644035493
15.3034372437088,0.00982293461287916,1.31951058711984,1.38746566890534,0.835850017935482,0.509790784862477,-1.43533081829426,0.125166354894349,1.86891503270687,11.8932019354132
15.0744189112437,0.0103372914037059,1.5154010059018,1.61978804722661,1.05599321422388,0.743505968581489,-1.20357733431471,0.174283613345112,1.10910024532533,10.9274440754847
16.4648572752798,0.0103206673656323,0.163213248927116,0.182931679345785,-0.315048248897869,-0.715947658982129,-2.57191510234644,0.120496088604784,1.74851744144092,11.2402310491367
16.5631642266075,0.0093818410505437,0.157822589489539,0.0410992743909877,-0.310750258574455,-0.665436322403064,-2.68761482780562,0.127051652438595,1.28238527814087,12.456327181977
16.5655025221152,0.00949351293113943,0.0277042996342664,0.198650860306091,-0.346518676242669,-0.682876548425467,-2.631802407773,0.12921899753626,1.20259501636244,9.42977768419732
16.5469959726102,0.0095770356261814,0.244721686028071,-0.00149006024092689,-0.306461293052044,-0.718599389915776,-2.65646268137779,0.131861553833416,1.15445010944623,8.97919225461977
16.3712743286002,0.0111797445001213,0.20830590389634,0.0725765086520103,-0.169607116937466,-0.643748389727437,-2.54935025876523,0.131550587303365,1.20942094977549,9.06403110415524
16.3712483135411,0.0112104034092551,0.198546679594913,0.231539350784397,-0.36122232281997,-0.62494356080734,-2.58585794695089,0.138295242889497,1.09180053134234,9.73032127814854
16.4392836232534,0.00853561178248458,0.30562056540916,0.227002211937942,0.000122386724354327,-0.501319484493138,-2.47088265705984,0.160172990906448,1.59213654513421,9.19103284253892
16.0358550138921,0.0115155312295171,0.393372447245058,0.617259733916653,-0.0676064430155412,-0.37768984218714,-2.31473579908293,0.220953523777352,0.880494349838216,4.35651493433907
14.9011655719661,0.0105089927083384,1.62579349703396,1.55754453316305,1.31456605396477,0.891738428846041,-1.02717812010473,0.158397154130008,1.96710191850423,9.71633037431507
14.9652001149562,0.0105181662612945,1.65744690731322,1.73393827909226,1.1879653449449,0.85007149142258,-1.09642584548012,0.158128246339289,2.01010698590068,10.6357554309792
15.9698242532122,0.00950858195715075,0.675183649675992,0.616898983404542,0.264074804632693,-0.186403560974379,-2.12991655929916,0.181420078489536,0.944161112035484,11.7313133112587
15.8516177690217,0.00959336126347336,0.817923675457658,0.767324222663151,0.309186105217991,-0.0151703225115199,-2.04146594991589,0.170568035870668,0.971802179498935,12.626462125002
15.5539838170362,0.00981622961791024,1.00076595491928,1.04967240955819,0.683224769791181,0.306072703515244,-1.65602446091393,0.18716888104215,1.29101769984642,11.6032646726659
15.5436269880993,0.0100665672167333,1.03157943990656,1.04331675184891,0.67531895899819,0.320511886838047,-1.66803480101992,0.138745906475535,1.75780161203145,13.4384796488213
15.5984764089014,0.0107658626756538,0.95642421972289,0.974665473693749,0.640258178371212,0.146261508891318,-1.80480131403346,0.163589927604394,1.57213063454604,12.3296252282033
15.4180083438797,0.00918044512561775,1.33855907272225,1.24557714428091,0.75701874072299,0.499581865523947,-1.48229759817004,0.155614318778337,1.48814430567702,12.116347803047
16.1845274661597,0.0109019717017963,0.403838055728734,0.301425837756775,-0.202672825462853,-0.359220180404959,-2.32374088402585,0.166522996920581,1.31730170892639,8.77008679737976
16.1681147163131,0.0111480957238607,0.368876242584083,0.476794999146305,0.0516632748561414,-0.472334682744929,-2.56725535013825,0.164499360791232,1.34259353300202,5.68369769141462
16.127514276228,0.0104902002907049,0.389076609185942,0.537745608474877,0.00539202841993144,-0.262724047602893,-2.36697002753041,0.166765109013624,1.25445396894553,10.7054975524981
15.3166410762506,0.00975189664448572,1.41513356592865,1.23223820400263,0.91013397345532,0.466781772697903,-1.40137838710759,0.125351739652328,1.22934626742107,10.6108263198984
16.7552532716627,0.0100430746411163,-0.177136043926976,-0.11643533386333,-0.595572465653067,-0.879616323190085,-2.94666027539883,0.178170431886861,1.68247247024129,11.2164382115955
16.7425833915517,0.0100785450227906,-0.0908376975998224,-0.224936288149146,-0.493153392787593,-0.97872680428665,-2.9232365893722,0.177109256403338,1.80965691447441,10.6811436376422
15.7617504816166,0.0109035541524479,0.837942446085237,0.747001766619086,0.311797040055095,-0.0325360183470195,-1.93553109522469,0.133675590950634,1.52773653972621,12.4631370141216
16.010267552591,0.0107268292475496,0.529071204537437,0.538066894296641,0.15999607873308,-0.232900103700622,-2.29447271936205,0.144077861295997,2.17004469573656,11.7976300264733
15.7581835541878,0.00930677636512979,0.985659577379948,0.904035440682705,0.460290096288456,0.17258097602484,-1.91088600578501,0.205468242821548,1.36661978743251,9.94247305747528
16.4981176628851,0.00986338933294208,0.162845406286431,0.133668292096017,-0.31862868913903,-0.729996034680254,-2.49565390884292,0.191227423322995,1.40610172017723,9.71215271659111
16.1932883817229,0.010532688656809,0.352704768228748,0.437689924890592,-0.158146872398416,-0.464784080168905,-2.24979261344829,0.206830278280236,0.695089212230846,5.94824032923062
15.6315150822912,0.00999101333695477,1.04030916039021,1.02719510857081,0.509488126768299,0.183615158360722,-1.63976204269503,0.208673503709032,1.52702547933803,8.77392639065714
15.6983188248327,0.0101316378343964,1.01391487390237,0.918906501878293,0.613310358739284,0.205931845672809,-1.78368493916136,0.172984340837173,0.880545768629237,9.22132809212123
15.7744215196188,0.00995366384410765,0.833468698721317,0.844629945717337,0.424208963152298,0.0406139405938023,-1.87652559329919,0.204218140587,0.857715883867466,10.9117637317954
15.6804249322194,0.00995127854530736,0.905404527438293,0.874374036032698,0.564423099458239,0.135901690310298,-1.85998184396516,0.195751139657426,0.789342628671271,10.4499571516736
15.6743774796461,0.00985921033099451,0.979248665305986,0.99725671251347,0.435949854090377,0.040705907704097,-1.73172043667626,0.195676029790663,0.659813739717807,7.70337804504082
15.7777707050757,0.0104299183680338,0.769273086798556,0.830435829879738,0.472880632274446,0.00256627846532931,-1.90550498939204,0.174423641253305,1.24392574257599,12.2046950672712
15.7920171313084,0.00905759924023988,0.868828686834778,0.859874089491941,0.395203044623144,0.117452200520041,-1.91159507914371,0.168727584350177,1.13902650049621,12.3556076738536
16.2631678168776,0.00949644244492125,0.41897461017465,0.382422389371924,0.0139013862502535,-0.446444742973229,-2.35253778147415,0.13900248533311,1.71599857963648,13.8009291527796
16.1608591430313,0.0100300111839898,0.497545438372303,0.484262334362238,-0.0445220808977352,-0.275762352296729,-2.3002180308958,0.114545366743232,2.49669660911233,9.07953315385747
16.1526281165728,0.0100156631098505,0.444362293720783,0.488025482663852,0.0341037733131498,-0.261181112588204,-2.31724867388854,0.114846842826395,2.49790179864997,10.3309086062412
16.3099747793779,0.00947580261130137,0.327455159544238,0.284667088241176,-0.100666065703541,-0.366010586444567,-2.46968757831143,0.176554334210512,0.959890288128522,11.0723416507284
16.3658235918935,0.00997013258751705,0.212329257504034,0.209432741059133,-0.170059115935942,-0.47993650118714,-2.52841417853247,0.146385953389765,1.17578116861936,13.1941856153871
16.0081288234178,0.010269591704126,0.671895164930479,0.627111881432026,0.155822079276807,-0.244204198080302,-2.13374028486615,0.135050193255935,0.924859380210685,13.346861644472
15.8970352763809,0.0100308232326293,0.767184708390396,0.71726612396521,0.245593548909688,-0.154419957065573,-2.03593507850673,0.144005351180504,0.918509739894865,13.6001531369489
15.9477462806183,0.0100589801267088,0.71325790661991,0.651795964009353,0.325024861855443,-0.206969001253874,-2.0358097821029,0.124238525969381,0.975567974752109,11.1121149920142
15.5956180973209,0.0100311307743843,1.00846120982975,0.90431901747766,0.678643821844411,0.140977293088219,-1.7649742519951,0.156515043549509,2.09112607500698,10.1743179185895
14.9343753547916,0.0092550818156918,1.77798407995468,1.83473009940618,1.21851861465606,1.01488981873179,-1.00866017344557,0.174693867962509,1.84556172547773,9.00077573602374
14.8959396463293,0.0104837862607211,1.69577713339398,1.57951030967289,1.37747955672612,0.809198893996676,-1.08585967881796,0.172215827007392,1.74693832547011,9.17818818495901
14.8786656422504,0.0113833653471185,1.70347497241895,1.743257779401,1.15309682836496,0.946671806465992,-1.08284453326339,0.176811639806759,1.80284074624929,7.76353177901767
14.8391685778202,0.0121202713381665,1.71278967807964,1.63470794168169,1.37485839055805,0.834625812435782,-1.09314769383365,0.17360560872429,1.69925407299982,5.5017704637568
14.7584034068987,0.00886365668955619,1.79117822033663,1.91358436984084,1.39702673436735,1.11056948172862,-0.835646141634752,0.179191299136817,2.07515289148561,6.36207329940684
14.986175518828,0.0104851763013165,1.67830435655161,1.54033842135477,1.19272924605486,0.734213196158094,-1.23108324644533,0.161480364303618,2.93702414891114,10.2047831118041
14.8527170107953,0.00950664253373712,1.89227566328418,1.90346046353737,1.52201439037344,0.984337482769964,-0.9331100946891,0.169176848062216,1.79805135332654,7.73682784879887
14.6233703667867,0.00996516894811383,1.96701801035927,1.94472451274158,1.57161555754604,1.04847707504831,-0.872129209498345,0.171584737365498,2.13848550502507,7.82565903268219
15.6895611258744,0.0100811581436989,0.874673210559715,0.884814522152699,0.518247852377907,0.0621862141510401,-1.90699532093501,0.149085079597744,1.3900162091028,12.916404488218
15.7911374437961,0.00914614318791069,0.958892777904894,0.910715913806388,0.458608297130658,0.138826842144382,-1.79354821444305,0.145508708083111,1.22303301659027,12.3223082283203
16.0439361849912,0.00919331084552333,0.532016254855613,0.556395456461661,0.186585946229762,-0.227130504483298,-2.10065594322195,0.145600240239715,1.09888760657818,10.9230568720488
16.0937609480206,0.0093649193256189,0.573061827022465,0.599677474883588,0.162999932361395,-0.129869461913751,-2.16027716278878,0.145717002408018,1.12582725216302,12.6951248242163
15.6809964878515,0.0113985631922953,0.916444018297408,0.874342880349593,0.452754311036586,0.056584502438835,-1.85237182549941,0.154634901660114,1.02246459639999,11.4198145491808
