"ID_LogUnit","PlotYr","t0","AreaLogUnit","AreaLogged","VolTot","LogInt","AGB0","MAP","RainSeas","BulkDens"
"ACA005","ACA005_1994",1994,268.85,134.5,807,6,270.284058,2175,48,1.26
"ACA006","ACA006_1994",1994,141.93,71,426,6,258.18831235,2186.5,48,1.26
"ACA016","ACA016_1994",1994,249.21,124.5,747,6,280.8766477,2203.75,47.5,1.26
"ACA017","ACA017_1994",1994,135.79,68,408,6,276.01279415,2226,47,1.26
"ACA018","ACA018_1993",1993,147.4,73.5,441,6,257.3206528,2236,46.5,1.26
"ACA019","ACA019_1993",1993,232,116,696,6,279.910543,2239,46,1.26
"ACA021","ACA021_1990",1990,328.1,164,984,6,272.190171433333,2261,45,1.26
"ACA023","ACA023_1990",1990,184.83,92.5,555,6,294.3253233,2254.66666666667,44.6666666666667,1.26
"ACA024","ACA024_1990",1990,328.42,164,984,6,288.407905575,2261.66666666667,44.6666666666667,1.26
"ACA025","ACA025_1990",1990,150.55,75.5,453,6,287.817444,2279,44.3333333333333,1.4
"ACA026","ACA026_1990",1990,222.93,111.5,669,6,274.74093535,2289,44,1.4
"ACA031","ACA031_1993",1993,179.12,89.5,537,6,281.8576215,2258.33333333333,45.6666666666667,1.26
"ACA032","ACA032_1993",1993,164.3,82,492,6,289.542939,2263.5,45.5,1.26
"ACA033","ACA033_1992",1992,140.36,70,420,6,281.2797167,2293.33333333333,44.3333333333333,1.26
"ACA034","ACA034_1992",1992,222.03,111,666,6,302.1376177,2286.5,44.5,1.26
"ACA038","ACA038_1990",1990,263.48,131.5,789,6,282.389897433333,2305.33333333333,43.3333333333333,1.4
"ACA039","ACA039_1989",1989,141.04,70.5,423,6,283.5038953,2322.5,43,1.4
"ACA040","ACA040_1989",1989,179.24,89.5,537,6,325.994261,2344.5,42.5,1.4
"ACA041","ACA041_1989",1989,248.73,124.5,747,6,296.6178691,2331.66666666667,43,1.4
"ACA045","ACA045_1995",1995,249.69,120,361.4,3.01166666666667,292.572012,2314.33333333333,43.6666666666667,1.4
"ACA046","ACA046_1992",1992,175.5,87.5,525,6,277.58998015,2318.5,44,1.26
"ACA047","ACA047_1992",1992,232.13,116,696,6,286.946472766667,2331,43,1.4
"ACA050","ACA050_1991",1991,216.35,108,648,6,326.74896185,2357,42,1.4
"ACA051","ACA051_1991",1991,163.94,82,492,6,332.482315,2349,42,1.4
"ACA053","ACA053_1991",1991,146.57,73.5,441,6,342.1700641,2383,41,1.4
"ACA054","ACA054_1991",1991,387.35,193.5,1161,6,324.638304,2371.2,41.6,1.4
"ACA056","ACA056_1991",1991,307.84,154,924,6,329.1286595,2364.33333333333,42,1.4
"ACA057","ACA057_1990",1990,129.01,64.5,387,6,284.8377403,2337,43,1.4
"ACA058","ACA058_1990",1990,197.53,99,594,6,279.2438592,2352.66666666667,42.6666666666667,1.4
"ACA059","ACA059_1990",1990,206.05,103,618,6,318.877501666667,2375,42,1.4
"ACA060","ACA060_1990",1990,187.92,94,564,6,324.37425565,2389,41,1.4
"ACA061","ACA061_1990",1990,224.56,112.5,675,6,333.6521108,2384.25,41.25,1.4
"AIM001","AIM001_1980",1980,246.96,123.5,741,6,292.290271766667,2495.66666666667,37,1.29
"AIM002","AIM002_1980",1980,263.32,131.5,789,6,295.031497,2498.66666666667,37,1.29
"AIM003","AIM003_1984",1984,335.02,167.5,1005,6,302.71229,2494.4,37.4,1.29
"AIM004","AIM004_1979",1979,233.36,116.5,699,6,304.934298,2485.66666666667,38,1.29
"AIM005","AIM005_1981",1981,449.62,225,1350,6,299.2788675,2511.5,37,1.29
"AIM006","AIM006_1979",1979,295.54,148,888,6,299.59856865,2505,37,1.29
"AIM007","AIM007_1979",1979,403.8,202,1212,6,301.7794844,2485.33333333333,38,1.29
"AIM008","AIM008_1989",1989,221.33,110.5,663,6,302.3154445,2495.5,37.5,1.29
"AIM009","AIM009_1989",1989,242.87,121.5,729,6,298.708220233333,2508.25,37,1.29
"AIM010","AIM010_1983",1983,238.67,119.5,717,6,299.3105457,2487,38,1.29
"AIM011","AIM011_1983",1983,224.04,112,672,6,286.308608,2497.5,37,1.29
"AIM012","AIM012_1990",1990,392.58,196.5,1179,6,303.430083,2503.4,37,1.29
"AIM013","AIM013_1990",1990,192.46,96,576,6,298.078756666667,2510,37,1.29
"AIM015","AIM015_1991",1991,250.99,125.5,753,6,300.19033585,2504.25,37,1.29
"AIM017","AIM017_1991",1991,216.08,108,648,6,298.204410666667,2505.5,37,1.29
"AIM021","AIM021_1989",1989,350.26,175,1050,6,289.7679745,2520.2,37,1.29
"BAL014","BAL014_2001",2001,254.01,102,567.53,5.56401960784314,281.5789538,3184,51,1.29
"BAL016","BAL016_2003",2003,309.1,122.16,411.85,3.37139816633923,310.936676333333,3173,51,1.29
"BAL016","BAL016_2004",2004,309.1,49.84,168.05,3.37178972712681,310.936676333333,3173,51,1.29
"BAL017","BAL017_2004",2004,262.07,143,150.18,1.05020979020979,304.146044,3181.66666666667,51,1.37
"BAL018","BAL018_1998",1998,381.33,195,417.42,2.14061538461538,297.808375333333,3200.8,51,1.37
"BAL019","BAL019_1998",1998,264.17,75.94,330.06,4.34632604687912,300.117118466667,3202.33333333333,50.6666666666667,1.29
"BAL019","BAL019_2001",2001,264.17,75.06,326.2,4.34585664801492,300.117118466667,3202.33333333333,50.6666666666667,1.29
"BAL020","BAL020_2001",2001,313.03,155,655.36,4.22812903225806,299.400963,3213,50,1.29
"BAL025","BAL025_1984",1984,278.66,139.5,1395,10,289.3847359,3286.75,49.5,1.29
"BAL026","BAL026_1984",1984,224.38,112,1120,10,281.5175143,3267.33333333333,50,1.29
"BAL027","BAL027_1984",1984,260.48,130,1300,10,290.438801,3266.75,49.5,1.29
"BAL028","BAL028_1983",1983,333.13,166.5,1665,10,305.674464566667,3271,50,1.29
"BAL029","BAL029_2001",2001,288.99,155,83.71,0.540064516129032,292.160574175,3228.5,50,1.29
"BAL030","BAL030_1981",1981,274.82,137.5,1375,10,311.8958348,3228.75,50.25,1.37
"BAL031","BAL031_1981",1981,325.51,163,1630,10,297.326071866667,3218,51,1.37
"BAL032","BAL032_1981",1981,316.1,158,1580,10,298.563724966667,3218.5,50.75,1.37
"BAL033","BAL033_1982",1982,162.77,81.5,815,10,287.4433858,3245.5,50,1.37
"BAL034","BAL034_1982",1982,294.12,147,1470,10,306.61160035,3254.25,50,1.29
"BAL035","BAL035_1982",1982,270.7,135.5,1355,10,288.969501566667,3241,50,1.29
"BLA015","BLA015_1985",1985,51.76,26,156,6,294.0466467,2547,36,1.4
"BLA020","BLA020_1985",1985,126.6,63.5,381,6,296.474562,2549.5,35.5,1.4
"BLA021","BLA021_1985",1985,188.91,94.5,567,6,289.8926967,2546,35.6666666666667,1.4
"BLA027","BLA027_1985",1985,174.19,87,522,6,277.427517325,2544,36,1.4
"BLA030","BLA030_1985",1985,124.43,62,372,6,269.0181357,2556,35,1.4
"BLA031","BLA031_1985",1985,163.6,82,492,6,255.675228,2557.5,35,1.4
"BLA032","BLA032_1985",1985,249.8,125,750,6,216.1459723,2548.5,36,1.4
"BLA033","BLA033_1985",1985,197.52,99,594,6,256.01450265,2553.5,35.5,1.4
"BLA035","BLA035_1985",1985,244.41,122,732,6,276.399026427273,2563.66666666667,35,1.4
"BLA043","BLA043_1985",1985,218.7,109.5,657,6,276.225401666667,2570,35,1.4
"BLA044","BLA044_1985",1985,242.08,121,726,6,269.467504233333,2555.5,35.25,1.29
"BLA045","BLA045_1985",1985,390.64,195.5,1173,6,280.17184875,2560.6,35,1.29
"BLA046","BLA046_1985",1985,307.95,154,924,6,299.429776,2562.5,35,1.29
"BLA047","BLA047_1985",1985,273.41,136.5,819,6,282.063597,2565,35,1.29
"BLA048","BLA048_1985",1985,187.65,94,564,6,279.7974311,2573,35,1.4
"BLA049","BLA049_1985",1985,260.56,130.5,783,6,285.8600739,2575.5,35,1.4
"BLA050","BLA050_1985",1985,250.58,125.5,753,6,289.4334087,2573.66666666667,35,1.4
"BLA051","BLA051_1985",1985,226.29,113,678,6,294.5086613,2571.66666666667,35,1.4
"CCO470","CCO470_2018",2018,335.95,176.7,5990.07,33.8996604414261,383.63270725,3410,51,1.21
"CCO471","CCO471_2017",2017,296,13.19,421.75,31.9749810462472,383.3460781,3410.33333333333,51,1.21
"CCO471","CCO471_2018",2018,296,112.06,3583.41,31.9776012850259,383.3460781,3410.33333333333,51,1.21
"CCO473","CCO473_2018",2018,506.67,74.5,1905.5,25.5771812080537,375.314487425,3389.71428571429,51,1.21
"CCO480","CCO480_2017",2017,208.02,69.26,2099.64,30.3153335258446,345.2823333,3420,51,1.21
"CCO480","CCO480_2018",2018,208.02,6.74,204.4,30.326409495549,345.2823333,3420,51,1.21
"CCO481","CCO481_2017",2017,399.63,173,2870.68,16.5935260115607,377.65030894,3430.2,51,1.21
"CCO482","CCO482_2017",2017,237.56,42,610.08,14.5257142857143,350.9364655,3417,51,1.21
"CCO483","CCO483_2016",2016,406.58,7.14,181.86,25.4705882352941,384.817081566667,3449.4,50.6,1.21
"CCO483","CCO483_2017",2017,406.58,141.89,3615.51,25.481076890549,384.817081566667,3449.4,50.6,1.21
"CCO483","CCO483_2018",2018,406.58,57.97,1477.11,25.4805934103847,384.817081566667,3449.4,50.6,1.21
"CCO484","CCO484_2017",2017,262.39,118.01,3434.1,29.1000762647233,372.454160233333,3430.33333333333,50,1.21
"CCO484","CCO484_2018",2018,262.39,9.99,290.78,29.1071071071071,372.454160233333,3430.33333333333,50,1.21
"CCO485","CCO485_2017",2017,441.51,246.21,5569.32,22.620202266358,386.64284824,3446.83333333333,50,1.21
"CCO485","CCO485_2018",2018,441.51,5.79,130.96,22.6183074265976,386.64284824,3446.83333333333,50,1.21
"CCO486","CCO486_2017",2017,434.97,98.96,2962.64,29.9377526273242,344.45464534,3453.83333333333,50,1.21
"CCO486","CCO486_2018",2018,434.97,113.04,3384.3,29.9389596602972,344.45464534,3453.83333333333,50,1.21
"CCO487","CCO487_2017",2017,333.73,24.28,640.14,26.3649093904448,343.033832766667,3476.25,49.5,1.21
"CCO487","CCO487_2018",2018,333.73,124.72,3287.54,26.3593649775497,343.033832766667,3476.25,49.5,1.21
"CCO740","CCO740_2017",2017,210.15,106,1883.72,17.7709433962264,372.7649207,3428.5,51,1.21
"CDF006","CDF006_2005",2005,374.45,207,122.6,0.592270531400966,307.618419333333,2664.8,46.4,1.37
"CDF007","CDF007_2001",2001,278.75,165,445.98,2.70290909090909,315.742223,2658.33333333333,46.3333333333333,1.21
"CDF008","CDF008_2001",2001,350,77.1,794.75,10.3080415045396,317.611819075,2646.6,46.2,1.21
"CDF008","CDF008_2002",2002,350,23.6,243.22,10.3059322033898,317.611819075,2646.6,46.2,1.21
"CDF008","CDF008_2003",2003,350,99.3,1023.54,10.3075528700906,317.611819075,2646.6,46.2,1.21
"CDF009","CDF009_2001",2001,451.4,51.75,784.2,15.1536231884058,320.904570325,2656,46,1.21
"CDF009","CDF009_2002",2002,451.4,67.14,1017.48,15.1546023235031,320.904570325,2656,46,1.21
"CDF009","CDF009_2003",2003,451.4,66.12,1001.99,15.1541137326074,320.904570325,2656,46,1.21
"CDF009","CDF009_2004",2004,451.4,17.25,261.33,15.1495652173913,320.904570325,2656,46,1.21
"CDF009","CDF009_2005",2005,451.4,17.74,268.82,15.1533258173619,320.904570325,2656,46,1.21
"CDF010","CDF010_2001",2001,288.66,149,1588.03,10.6579194630872,313.89423535,2674.25,46,1.21
"CDF011","CDF011_2003",2003,240.53,48.03,97.99,2.04018321882157,320.218330233333,2675,46.5,1.37
"CDF011","CDF011_2004",2004,240.53,78.06,159.25,2.04009736100436,320.218330233333,2675,46.5,1.37
"CDF011","CDF011_2006",2006,240.53,29.1,59.37,2.04020618556701,320.218330233333,2675,46.5,1.37
"CDF014","CDF014_2000",2000,315.15,197,766.18,3.8892385786802,310.084593233333,2684.6,46.2,1.21
"CDF015","CDF015_2000",2000,398.58,170,2273.48,13.3734117647059,305.6780195,2689,45.6666666666667,1.21
"CDF016","CDF016_2001",2001,465.11,254,2642.77,10.4046062992126,314.183706233333,2681.5,45.1666666666667,1.21
"CDF017","CDF017_2012",2012,245.07,102,1192.91,11.6951960784314,322.1569882,2671,45,1.21
"CDF018","CDF018_2002",2002,348.03,84.77,1768.49,20.8622154063938,340.54844134,2649.2,45,1.21
"CDF018","CDF018_2003",2003,348.03,66.64,1390.22,20.8616446578631,340.54844134,2649.2,45,1.21
"CDF018","CDF018_2004",2004,348.03,7.6,158.53,20.8592105263158,340.54844134,2649.2,45,1.21
"CDF019","CDF019_2002",2002,300.31,115.23,2796.3,24.267117938037,324.095987533333,2660.25,45,1.21
"CDF019","CDF019_2003",2003,300.31,20.77,504.12,24.2715454983149,324.095987533333,2660.25,45,1.21
"CDF024","CDF024_2003",2003,419.06,70.65,212.93,3.0138711960368,299.15802615,2696.5,45.75,1.21
"CDF024","CDF024_2004",2004,419.06,41.71,125.71,3.01390553824023,299.15802615,2696.5,45.75,1.21
"CDF024","CDF024_2005",2005,419.06,111.63,336.42,3.01370599301263,299.15802615,2696.5,45.75,1.21
"CDF025","CDF025_2003",2003,345.91,86.49,488.85,5.65209850849809,298.08133965,2699,46,1.21
"CDF025","CDF025_2004",2004,345.91,111.51,630.22,5.65169043135145,298.08133965,2699,46,1.21
"CFR005","CFR005_2005",2005,198.73,121,2055.08,16.984132231405,328.4344292,3694.66666666667,47,1.29
"CFR006","CFR006_2005",2005,267.97,162,2658.48,16.4103703703704,319.955724,3686.66666666667,47,1.29
"CFR007","CFR007_2005",2005,284.43,128,845.77,6.607578125,324.2313,3690.75,47.75,1.29
"CFR009","CFR009_2005",2005,206.74,52.28,517.32,9.89517980107116,317.3950499,3675.5,48,1.29
"CFR009","CFR009_2006",2006,206.74,49.72,492.04,9.89621882542237,317.3950499,3675.5,48,1.29
"CFR010","CFR010_2005",2005,210.07,125,2157.59,17.26072,315.5134897,3672.75,47.75,1.29
"CFR011","CFR011_2005",2005,207.89,127,2983.45,23.4917322834646,331.26205465,3664.5,48,1.29
"CFR012","CFR012_2004",2004,216.19,144,3443.34,23.9120833333333,324.235682666667,3676,47,1.29
"CFR022","CFR022_2006",2006,256.13,310.43,3721.9,11.989498437651,322.65285515,3654,48,1.21
"CFR022","CFR022_2007",2007,256.13,12.14,145.56,11.9901153212521,322.65285515,3654,48,1.21
"CFR022","CFR022_2009",2009,256.13,33.42,400.74,11.9910233393178,322.65285515,3654,48,1.21
"CFR023","CFR023_2007",2007,511.26,155.63,2809,18.0492193021911,322.43422842,3657.5,47.6666666666667,1.21
"CFR023","CFR023_2008",2008,511.26,13,234.66,18.0507692307692,322.43422842,3657.5,47.6666666666667,1.21
"CFR023","CFR023_2009",2009,511.26,168.38,3039.02,18.0485805915192,322.43422842,3657.5,47.6666666666667,1.21
"CFR023","CFR023_2010",2010,511.26,17.99,324.66,18.0466926070039,322.43422842,3657.5,47.6666666666667,1.21
"CFR024","CFR024_2008",2008,506.58,32.61,635,19.4725544311561,341.220457775,3633.16666666667,48.8333333333333,1.21
"CFR024","CFR024_2009",2009,506.58,291.39,5674.86,19.4751364151138,341.220457775,3633.16666666667,48.8333333333333,1.21
"CFR025","CFR025_2009",2009,433.83,252,3687.53,14.6330555555556,331.972047975,3626.8,48.4,1.21
"CFR026","CFR026_2006",2006,437.73,296.7,2936.42,9.89693292888439,328.9247158,3639.6,48,1.21
"CFR026","CFR026_2009",2009,437.73,15.3,151.4,9.89542483660131,328.9247158,3639.6,48,1.21
"CMA001","CMA001_2009",2009,360.8,115.04,2603.22,22.6288247566064,316.702660666667,2567.2,35,1.29
"CMA001","CMA001_2010",2010,360.8,27.96,632.67,22.6276824034335,316.702660666667,2567.2,35,1.29
"CMA002","CMA002_2009",2009,459.13,84.55,2288.43,27.0659964518037,312.953938425,2566.5,35.1666666666667,1.29
"CMA002","CMA002_2010",2010,459.13,92.45,2502.19,27.0653326122228,312.953938425,2566.5,35.1666666666667,1.29
"CMA003","CMA003_2006",2006,656.99,114.62,1230.59,10.7362589425929,306.869118142857,2569.77777777778,35.1111111111111,1.29
"CMA003","CMA003_2007",2007,656.99,35.21,378.04,10.7367225220108,306.869118142857,2569.77777777778,35.1111111111111,1.29
"CMA003","CMA003_2009",2009,656.99,80.17,860.71,10.7360608706499,306.869118142857,2569.77777777778,35.1111111111111,1.29
"CMA004","CMA004_2007",2007,516.36,199,2114.02,10.623216080402,308.8963096,2569,35.6666666666667,1.29
"CMA021","CMA021_2011",2011,320.4,20.55,332.31,16.170802919708,320.38342415,2565,36,1.29
"CMA021","CMA021_2012",2012,320.4,137.45,2223.24,16.1748999636231,320.38342415,2565,36,1.29
"CMA022","CMA022_2010",2010,325.12,30.77,680.58,22.1182970425739,302.2281008,2565,35.5,1.29
"CMA022","CMA022_2011",2011,325.12,82.47,1823.94,22.1164059658057,302.2281008,2565,35.5,1.29
"CMA022","CMA022_2012",2012,325.12,28.75,635.93,22.1193043478261,302.2281008,2565,35.5,1.29
"CMG002","CMG002_2016",2016,146.92,11.44,172.56,15.0839160839161,273.69041935,2491.5,37.5,1.4
"CMG002","CMG002_2017",2017,146.92,10.56,159.16,15.0719696969697,273.69041935,2491.5,37.5,1.4
"CMG002","CMG002_2018",2018,146.92,35,527.75,15.0785714285714,273.69041935,2491.5,37.5,1.4
"CMG004","CMG004_2014",2014,244.89,22.75,624.24,27.4391208791209,278.345449,2483.66666666667,37.3333333333333,1.4
"CMG004","CMG004_2015",2015,244.89,31.49,863.98,27.4366465544617,278.345449,2483.66666666667,37.3333333333333,1.4
"CMG004","CMG004_2016",2016,244.89,3.26,89.58,27.478527607362,278.345449,2483.66666666667,37.3333333333333,1.4
"CMG005","CMG005_2011",2011,250.12,60.97,386.22,6.33459078235198,278.927751,2464,38,1.4
"CMG005","CMG005_2012",2012,250.12,177.93,1127.18,6.33496318777047,278.927751,2464,38,1.4
"CMG005","CMG005_2013",2013,250.12,12.1,76.66,6.33553719008264,278.927751,2464,38,1.4
"CMG006","CMG006_2008",2008,258.51,32.45,298.48,9.19815100154083,277.900911566667,2470,38,1.4
"CMG006","CMG006_2009",2009,258.51,69.86,642.51,9.19710850271973,277.900911566667,2470,38,1.4
"CMG006","CMG006_2010",2010,258.51,7.05,64.83,9.19574468085106,277.900911566667,2470,38,1.4
"CMG006","CMG006_2011",2011,258.51,69.44,638.7,9.19786866359447,277.900911566667,2470,38,1.4
"CMG007","CMG007_2009",2009,181.93,38.57,475.89,12.3383458646617,268.7437423,2464.5,38,1.4
"CMG007","CMG007_2010",2010,181.93,18.9,233.24,12.3407407407407,268.7437423,2464.5,38,1.4
"CMG007","CMG007_2011",2011,181.93,15.86,195.66,12.3366960907945,268.7437423,2464.5,38,1.4
"CMG007","CMG007_2012",2012,181.93,36.46,449.88,12.3390016456391,268.7437423,2464.5,38,1.4
"CMG008","CMG008_2009",2009,299.81,180,1759.01,9.77227777777778,284.514245466667,2458,38.3333333333333,1.4
"CMG009","CMG009_2010",2010,134.17,45.55,284.64,6.24895718990121,288.936176,2454,38,1.4
"CMG009","CMG009_2011",2011,134.17,34.85,217.76,6.24849354375897,288.936176,2454,38,1.4
"CNI001","CNI001_2007",2007,457.5,89.19,1278.61,14.335799977576,324.45923878,2681.6,49.6,1.37
"CNI001","CNI001_2012",2012,457.5,147.79,2118.63,14.3354083496854,324.45923878,2681.6,49.6,1.37
"CNI001","CNI001_2013",2013,457.5,75.18,1077.81,14.3363926576217,324.45923878,2681.6,49.6,1.37
"CNI001","CNI001_2015",2015,457.5,27.84,399.1,14.3354885057471,324.45923878,2681.6,49.6,1.37
"CNI002","CNI002_2002",2002,414.69,273,3366.45,12.3313186813187,332.256688175,2697.66666666667,49.1666666666667,1.37
"CNI003","CNI003_2005",2005,343.3,55,678.04,12.328,325.5132533,2685.25,49,1.37
"CNI003","CNI003_2006",2006,343.3,22.88,282.04,12.3269230769231,325.5132533,2685.25,49,1.37
"CNI003","CNI003_2007",2007,343.3,131.41,1620.08,12.3284377140248,325.5132533,2685.25,49,1.37
"CNI003","CNI003_2013",2013,343.3,71.71,884,12.3274299260912,325.5132533,2685.25,49,1.37
"CNI004","CNI004_2002",2002,356.56,207.75,2371.98,11.4174729241877,320.438996966667,2707.25,48.5,1.37
"CNI004","CNI004_2005",2005,356.56,5.25,59.94,11.4171428571429,320.438996966667,2707.25,48.5,1.37
"CNI005","CNI005_2002",2002,291.82,73.84,1428.52,19.3461538461538,332.391013866667,2696,48.3333333333333,1.37
"CNI005","CNI005_2003",2003,291.82,19.06,368.78,19.3483735571878,332.391013866667,2696,48.3333333333333,1.37
"CNI005","CNI005_2004",2004,291.82,86.1,1665.6,19.3449477351916,332.391013866667,2696,48.3333333333333,1.37
"CNI006","CNI006_2000",2000,145.58,90,468.11,5.20122222222222,311.6874622,2702,48,1.37
"CNI008","CNI008_2004",2004,372.29,274,1425.12,5.20116788321168,301.959786866667,2709,48,1.37
"CNI009","CNI009_2000",2000,411.96,155.26,1436.73,9.25370346515522,312.7656392,2700.66666666667,47.3333333333333,1.37
"CNI009","CNI009_2001",2001,411.96,93.74,867.38,9.25304032430126,312.7656392,2700.66666666667,47.3333333333333,1.37
"CNI011","CNI011_2013",2013,257.02,219.95,1287.69,5.85446692430098,295.918229466667,2706,47,1.37
"CNI011","CNI011_2014",2014,257.02,17.05,99.79,5.85278592375367,295.918229466667,2706,47,1.37
"CNI012","CNI012_2014",2014,91.97,90,395.38,4.39311111111111,309.8274237,2703,47,1.37
"CNI013","CNI013_2013",2013,427.85,410,1909.83,4.65812195121951,321.063379925,2696.4,47,1.37
"CNI016","CNI016_2014",2014,486.88,250.9,1287.53,5.13164607413312,314.855477925,2669,48,1.37
"CNI016","CNI016_2016",2016,486.88,180.1,924.18,5.13148250971682,314.855477925,2669,48,1.37
"CNI020","CNI020_2018",2018,742.31,105.75,2818.56,26.6530496453901,320.100586528571,2640.33333333333,49,1.37
"COE001","COE001_1995",1995,193.64,30.55,861.794,28.2092962356792,320.34905785,3740.5,44,1.43
"COE001","COE001_1996",1996,193.64,16.72,471.53,28.2015550239234,320.34905785,3740.5,44,1.43
"COE001","COE001_1997",1997,193.64,85,2397.46,28.2054117647059,320.34905785,3740.5,44,1.43
"COE001","COE001_1999",1999,193.64,8.44,237.95,28.1931279620853,320.34905785,3740.5,44,1.43
"COE001","COE001_2001",2001,193.64,9.29,261.97,28.1991388589882,320.34905785,3740.5,44,1.43
"COE002","COE002_1998",1998,200.94,134.76,2447.83,18.1643662807955,285.9047382,3736,44,1.43
"COE002","COE002_2000",2000,200.94,8.91,161.77,18.1560044893378,285.9047382,3736,44,1.43
"COE002","COE002_2001",2001,200.94,2.33,42.32,18.1630901287554,285.9047382,3736,44,1.43
"COE003","COE003_1998",1998,302.94,165,1951.3,11.8260606060606,304.07212575,3731.33333333333,44,1.43
"COE004","COE004_1999",1999,228.79,120,1781.4,14.845,323.195145566667,3725.66666666667,44,1.43
"COE005","COE005_1997",1997,211.33,115,1305.21,11.349652173913,319.08562685,3734,44,1.43
"COE007","COE007_1998",1998,228.89,65,510.41,7.85246153846154,323.2712731,3736.33333333333,44,1.43
"COE008","COE008_1999",1999,266.3,100,147.09,1.4709,317.63937215,3740.75,44,1.43
"COE014","COE014_2000",2000,208.12,87,754.34,8.67057471264368,310.748899,3716.66666666667,44,1.43
"COO003","COO003_2000",2000,79.74,135,697.78,5.16874074074074,310.191606775,3711,44,1.43
"COO004","COO004_2000",2000,313.47,220,859.04,3.90472727272727,315.1632345,3718,44,1.43
"COO005","COO005_1999",1999,290.89,131.11,925.79,7.06117000991534,303.302409,3728.33333333333,44,1.43
"COO005","COO005_2000",2000,290.89,33.89,239.26,7.05989967542048,303.302409,3728.33333333333,44,1.43
"COO006","COO006_2000",2000,220.7,105,470.17,4.47780952380952,335.9083237,3715.75,44,1.43
"COO007","COO007_2003",2003,183.92,95,1499.49,15.7841052631579,330.0926075,3709.33333333333,44,1.43
"COR001","COR001_1993",1993,539.05,269.5,1617,6,282.109216166667,2209.4,47.4,1.26
"COR004","COR004_1993",1993,354.11,177,1062,6,281.21016825,2290.25,44.75,1.26
"COR005","COR005_1994",1994,310.87,155.5,933,6,289.145565633333,2286.25,44.75,1.26
"COR006","COR006_1992",1992,415.75,208,1248,6,281.24310475,2312.66666666667,44,1.26
"COR007","COR007_1991",1991,202.94,101.5,609,6,288.8387027,2325,44,1.26
"COR008","COR008_1991",1991,369.42,184.5,1107,6,292.1530565,2351.25,42.5,1.4
"COR009","COR009_1992",1992,378.15,189,1134,6,286.1377032,2342,43.1666666666667,1.26
"COR012","COR012_1990",1990,253.52,127,762,6,321.885140075,2388.6,41.4,1.21
"COR015","COR015_1990",1990,342.5,171.5,1029,6,318.6449405,2412.66666666667,40.6666666666667,1.21
"COR016","COR016_1990",1990,347.06,173.5,1041,6,306.3525999,2421.33333333333,40.1666666666667,1.21
"COR017","COR017_1990",1990,418.2,209,1254,6,316.563967825,2399,41,1.21
"COR018","COR018_1990",1990,208.58,104.5,627,6,309.8980073,2410,40.5,1.21
"COR019","COR019_1990",1990,157.38,78.5,471,6,320.8617333,2424,40,1.21
"COR020","COR020_1974",1974,224.41,112,672,6,301.305013,2451.33333333333,39,1.21
"COR021","COR021_1974",1974,532.33,266,1596,6,324.09527545,2451.33333333333,39.6666666666667,1.21
"COR022","COR022_1974",1974,349.15,174.5,1047,6,320.9884541,2433.25,40,1.21
"COU001","COU001_1993",1993,274.38,137,1370,10,320.0292047,3752.33333333333,44,1.29
"COU002","COU002_1993",1993,172.75,86.5,865,10,299.3940093,3748.5,44,1.29
"COU003","COU003_2000",2000,243.71,125,1138.34,9.10672,326.664215433333,3736.66666666667,44.3333333333333,1.29
"COU004","COU004_1995",1995,278.69,143,1144.1782,8.00124615384615,329.5060395,3742.5,44,1.29
"COU005","COU005_1998",1998,202.83,145,1044.11,7.20075862068965,330.7185243,3730.66666666667,44.3333333333333,1.29
"COU006","COU006_1997",1997,136.25,42.12,742.99,17.6398385565052,324.1076172,3731.5,45,1.29
"COU006","COU006_1998",1998,136.25,41.88,738.7,17.6384909264565,324.1076172,3731.5,45,1.29
"COU007","COU007_1996",1996,123.57,76,538.304,7.08294736842105,310.155481,3743,45,1.29
"COU008","COU008_1997",1997,123.39,75,1084.39,14.4585333333333,316.179893,3729,45,1.29
"COU009","COU009_1997",1997,199.93,124,1711.86,13.8053225806452,337.293566,3734.5,44.5,1.29
"COU010","COU010_1999",1999,149.78,85,868.66,10.2195294117647,305.6866103,3722,45,1.44
"COU011","COU011_1999",1999,207.76,110,1300.08,11.8189090909091,320.5331107,3728,45,1.29
"COU012","COU012_1999",1999,203.69,115,1050.06,9.13095652173913,302.2814805,3721.5,45,1.29
"COU013","COU013_2000",2000,124.32,80,710.95,8.886875,318.671911,3717,45,1.44
"COU014","COU014_2000",2000,202.97,120,881.86,7.34883333333333,303.8264613,3718,45,1.29
"COU017","COU017_2002",2002,155.25,51,499.6,9.79607843137255,270.4852167,3745,44,1.29
"COU019","COU019_2002",2002,147.08,36,211.09,5.86361111111111,274.4335455,3741.5,45,1.29
"COU021","COU021_2002",2002,129.01,62,100.36,1.61870967741935,325.7576793,3744,45,1.29
"COU032","COU032_2004",2004,144.31,76,1005.7,13.2328947368421,315.1095453,3709.5,45,1.29
"COU033","COU033_2003",2003,126.24,77.69,954.72,12.2888402625821,317.0365263,3705,45,1.29
"COU033","COU033_2005",2005,126.24,7.31,89.78,12.281805745554,317.0365263,3705,45,1.29
"COU034","COU034_2005",2005,165.58,94,1309.87,13.9347872340426,328.00110515,3708,45,1.44
"COU035","COU035_2004",2004,140.04,17.87,206.17,11.5372132064913,313.17797715,3701.5,45,1.44
