"iter","gamma","phi","lp__","C"
413,0.541785625368631,39.7597207682744,157.026393733618,0.0245340247958312
414,0.533935157227828,38.817979643173,158.37168580036,0.0251142827677711
415,0.551810099739081,35.7230336408537,153.174444271626,0.0272308657770451
416,0.540446793785241,32.8994571320232,158.310007106419,0.0294989974649283
417,0.534504221436046,43.9167329019788,155.34015278957,0.0222634180046507
418,0.535200527306105,32.946921075473,149.837365531132,0.0294577525242049
419,0.558943978409009,32.8440666261916,158.373317822279,0.0295472766628497
420,0.541661867863795,35.5295101019903,155.15858981078,0.0273751275943204
421,0.557194218363937,37.763175525035,158.345829738037,0.0257976800521452
422,0.550401553718874,36.9913422141597,159.711724269312,0.0263217865365992
423,0.539766345926435,46.5680627318406,162.725058299741,0.0210225084346483
424,0.545591954949814,36.019429771919,157.172227482023,0.027012841801214
425,0.540030241197868,35.1320942338468,156.175546287548,0.0276762258375616
426,0.544050376436362,24.3401741050704,152.772044570561,0.0394630279907946
427,0.544987672761159,36.2783810354817,153.224243836633,0.0268251992769803
428,0.549638003760631,40.1778198214915,152.118401969557,0.0242849185395211
429,0.547607779028739,28.8149344203386,150.152197043326,0.0335402381203239
430,0.540135561707786,31.4520757394999,158.724181195318,0.0308146698543176
431,0.53838645181172,39.1579667021828,160.633668436611,0.0249016591755291
432,0.534061021052525,36.7140569466929,156.606063673356,0.026515312351929
433,0.541773467664691,40.2992010259673,151.205032622889,0.0242135434865009
434,0.552829244537873,30.5829697952187,153.637955902194,0.0316626335801831
435,0.565001072912473,28.8736104522236,150.625474067244,0.0334743603087175
436,0.537911727161311,27.9923729842933,152.472706685631,0.0344918299906584
437,0.555117836323872,33.0298843211704,161.980715793514,0.0293859359192087
438,0.550357088032923,38.2582796399717,161.706135141463,0.025472333713315
439,0.551082747422504,40.9613157501818,151.250147607755,0.0238314738735443
440,0.55112209410264,45.9990423053548,155.800240851102,0.0212770292956813
441,0.541137931238767,29.9825974621541,155.482305531956,0.0322761834678813
442,0.554545635481954,25.7930326005875,148.283444747363,0.0373231360147739
443,0.549937026545128,31.4842463544873,156.16628883151,0.0307841526962765
444,0.561545004745644,35.8644525548391,155.025891374675,0.0271264030982804
445,0.545302446714515,36.9336480389835,163.317228684764,0.0263618199592173
446,0.554766561462694,46.1664565677332,155.656259434353,0.0212015078674387
447,0.55514984851497,27.0944364526799,156.850763579003,0.0355942359507486
448,0.552240604292125,34.5125762248256,156.390378319888,0.0281590384676439
449,0.549633182527013,28.1779400121393,154.273325829382,0.0342724674731649
450,0.559531264842744,24.2115903118299,151.995756879779,0.0396642967631747
451,0.536344719930312,27.0730395883881,156.339113883385,0.0356213653620049
452,0.532375174719689,31.7719139348473,158.154512243232,0.030513933424458
453,0.548537644790131,31.1102689113357,159.259909596454,0.0311426853123293
454,0.546408309062756,50.2938088560394,164.682437855153,0.0194955302072924
455,0.542217449901773,43.0246903669575,154.240678535303,0.0227145265909819
456,0.540773350239109,33.3454600111519,158.150733533239,0.0291159297233259
457,0.542359942990881,34.8259904331375,157.933799143347,0.0279126965621875
458,0.542642206165811,44.8878206473485,162.37188667577,0.021792274854042
459,0.538202261485922,41.78421338832,160.14533156797,0.0233731070599278
460,0.547273284855435,37.3350542997183,159.894150351938,0.0260857854062658
461,0.546571490149307,41.0861800269679,163.215568595546,0.0237607689592931
462,0.536590661921184,31.264383117114,155.588313058075,0.0309939290136178
463,0.546100123482973,28.4470053479741,152.889341406934,0.0339593105710764
464,0.544894840586009,47.6460884112793,162.556915914495,0.0205566373917977
465,0.536944639538155,36.6651683483501,158.492706185694,0.0265497286711
466,0.55219596225978,36.4774823276395,154.832758268678,0.0266826888545419
467,0.546559682361434,33.2553219246874,160.759325109789,0.0291925442183427
468,0.540124314571063,48.6128296827668,165.860640182292,0.0201560766921415
469,0.54189876653001,33.6985781844573,154.972785835926,0.028819624674072
470,0.536408298370469,37.5658074625108,163.650823709859,0.0259297047254121
471,0.543856882284878,42.295347385685,163.14044176509,0.0230971700282658
472,0.559675904870266,38.9646737307183,159.144534898749,0.0250220984346824
473,0.538705091823085,32.7077093952497,162.344604383008,0.0296668037651033
474,0.537338632112303,41.7609030890065,159.461642092041,0.0233858484681324
475,0.543058610676337,38.7432331231014,159.177269146442,0.0251615160976608
476,0.540685665249727,36.2941820733407,155.295387112195,0.0268138338047863
477,0.54829788288791,37.5361893843677,164.408216660724,0.025949633733263
478,0.532719003026692,43.1103167557218,163.67195807578,0.0226704334393673
479,0.550855165304813,30.1477072071448,157.254953553391,0.0321050918242423
480,0.535961214870937,36.2949282499973,160.160758278771,0.0268132973281715
481,0.54376793544221,37.8355765967875,159.130801212571,0.025749585499465
482,0.557723794912332,36.7534101040496,157.451312849154,0.0264876734907911
483,0.541645974874735,39.5404752832465,158.208521201188,0.0246667063721686
484,0.559775903174527,40.8855012835391,159.75357263918,0.023874609813802
485,0.530522250349981,37.4246772951879,156.664326201207,0.0260249420526749
486,0.539514002047187,34.8550860845498,155.901334768834,0.027890045993528
487,0.538407761049016,37.4890814529028,163.986981998734,0.0259813942617376
488,0.538059869380366,34.4447327639567,155.932067583216,0.0282129366487109
489,0.548355385472369,37.308452236889,159.861729705586,0.0261038998343309
490,0.541219689849494,43.0543608903884,166.266240277398,0.0226992284030201
491,0.555495037257903,37.5032796784625,154.292476995561,0.0259718135273388
492,0.545962418718757,35.6074172881326,158.222606111392,0.0273168683856914
493,0.529326202067634,37.1380369454906,153.834211559909,0.0262205420124079
494,0.545463835626083,41.1711263594828,157.006284791076,0.0237129070605233
495,0.549753741500988,33.7160249431532,157.001292718917,0.0288051411887588
496,0.551171825534842,38.6023826145211,153.259787118554,0.0252510059744064
497,0.569865585207167,39.8263239193216,150.794980155126,0.0244940005369118
498,0.550846545303897,39.189145893264,158.056970029874,0.0248823401884639
499,0.540519213613579,31.4234763780741,155.266420820585,0.0308418501563341
500,0.524337609444589,36.2800948074013,156.045640853732,0.0268239661182801
