"theta_1","sigma","lp__"
7.50369143105018,0.149939653764881,8.29430124709898
8.71842516609694,0.141959454163699,8.94691765996248
8.35247054132573,0.153198664209946,9.48323960390979
8.4888818075488,0.102940428828833,8.37523213724886
9.03649163005559,0.143560708334541,8.00324405462349
7.72835056498399,0.185450882764159,8.77321645286734
9.26490864602789,0.200644919974659,7.54050081682076
8.41704524419206,0.316961313243946,6.64376449991274
7.58798266436694,0.187790382586963,8.49637833674761
7.8383613299957,0.135978697479604,9.15942612800033
8.5194125698993,0.139665892419927,9.33130241005097
8.96624710534882,0.233453550277566,7.7066674714793
9.07221011860061,0.348562700160755,5.7711370853305
8.2275550838876,0.189593994141282,9.0584518578361
8.28886245505765,0.225708386778038,8.39138325860601
8.11552052162468,0.161711178833206,9.4375388693344
7.64627185648116,0.262897465165857,7.4663548983824
8.50830432361107,0.217113150794905,8.45399639674489
8.09418668548484,0.248182505681471,7.96550191605004
8.40359665162113,0.0962956896995797,8.06870790580658
7.42816311323653,0.132964404864766,7.55680007946467
8.73576626816692,0.248924206516497,7.70268937494229
8.01600107436462,0.155183660469743,9.43434956050616
9.56762402808011,0.149735930336417,5.8651379545758
8.1106751131698,0.145240284274706,9.54677934481522
7.86230589475211,0.140253219425085,9.24323498742764
8.15611145599312,0.138430170881082,9.56777669168523
8.35932889621251,0.229053703136973,8.3076834795612
7.44991131821946,0.173161461560639,8.23077659225669
8.28525639544131,0.132467367328127,9.5353070419547
9.00015944781359,0.302822642309453,6.5537514104382
6.22700013027012,0.57935417557544,2.25282315144832
8.84140731805705,0.137636625738026,8.55879149429386
8.5310786813982,0.195638825244801,8.80677391285647
7.80644716505384,0.124367051530446,8.87400617586901
7.7677135235328,0.153118522920688,9.07727242165511
8.44102734997257,0.119164395197498,9.17811111494499
7.98600009601924,0.134599711442523,9.41326176685957
8.72451542772221,0.147329995293368,8.96096156567477
7.6345349724168,0.224324199928789,8.09207512423455
8.54323472666136,0.101990803702941,8.15844690144337
8.14850560238822,0.127037258671179,9.48541632167625
8.44277110643848,0.161301631793731,9.34686060154657
8.40676782721835,0.10911915680109,8.88199131878534
9.48673356458975,0.328203897912095,5.69718357736064
9.4444267671195,0.254918531841221,6.69430190598917
8.82869924542548,0.24265508701595,7.72194019838757
8.35476707539643,0.131387909780846,9.48296460303282
8.53946198841656,0.13981294394987,9.29963269439646
8.46464949813148,0.123932466529439,9.24766298683052
7.85755161621153,0.223008896161827,8.33733874207773
8.7789203910483,0.316151172043422,6.49417643143663
8.5817602115486,0.167339083865707,9.13235034865714
8.2349049218494,0.143272213828975,9.57385825091016
8.14878251710626,0.143823732514461,9.56520181840967
8.50982118653363,0.221676129061445,8.37007446760096
8.41020659817857,0.162576729891066,9.36218696116094
7.40505752465811,0.281230681560408,6.92021361794014
8.83090758182389,0.2048008584999,8.31677837172893
8.10025344117845,0.159367974124121,9.45441201337382
8.24293159249367,0.126719150404014,9.4921581248984
8.44326219657546,0.190703686902519,8.95516382532819
10.1364063213555,0.331262958277476,4.84447199381455
8.67652331346338,0.131226348917605,8.92529290829158
7.28330970118557,0.14264540223507,7.10349254014809
7.99935547162106,0.111633464153632,8.93356869204263
7.574002227747,0.193161388738211,8.41473224916058
9.93616127553832,0.199035513251481,5.57915371741979
8.12302441772975,0.1138014821151,9.175936258426
7.51039757763652,0.164513472160228,8.41040739012903
7.87914351027629,0.0999998041156054,7.91007146547642
8.83373218253782,0.172913677350406,8.66563264302219
8.20382551829872,0.129298054459142,9.52427245689938
7.96837269888018,0.128786108112874,9.3259687717439
8.15595014555665,0.117929199543239,9.3169738076541
8.7690484123108,0.17022413452803,8.80893341116962
7.6285560289593,0.144418270077359,8.6674075914598
8.67012141899993,0.27401712215323,7.3030830548228
8.57733191175672,0.167278156062999,9.13877132872636
8.45410615197771,0.111576231108286,8.90461197916197
8.28722026694692,0.130402795996515,9.51799682723874
8.75180184177724,0.187914746576643,8.65833688117004
8.65380755439838,0.325855803472932,6.39685092366047
8.87892870637875,0.209232532642311,8.18467720673025
7.3437225435175,0.306982362889138,6.45996501333305
8.23854513493711,0.107615552310893,8.96654249711275
8.59927438431146,0.210834584496566,8.49254804980764
10.2206299843139,0.286508845465584,5.02876304740473
8.0271627813219,0.13103261515686,9.43398314511485
7.51025004971671,0.133625673609285,7.99078797993534
8.05584949413362,0.171936153149681,9.29137218896244
9.74747272794046,0.341100359420397,5.23979495280342
8.15835053179829,0.1389694668573,9.56932585889617
9.55337670895577,0.213522426765328,6.78728273688853
7.73893640685811,0.140918470679145,8.96050657989255
8.93914535481668,0.203000370859722,8.17225988696128
8.60915319957278,0.138924457344802,9.16731078379932
8.88159550430488,0.127676990281036,8.1880628168042
7.55063224915875,0.349132152670094,5.96831957414268
8.23280933732931,0.14080220667346,9.57640559101204
8.10617264240172,0.138640793336915,9.54635114375117
7.8719564755115,0.115949889167281,8.8002974908609
7.71424572889607,0.197985149157425,8.59052651355021
8.03416931463021,0.103183794465482,8.56805671221432
7.19861168913016,0.258623915415149,6.92547403556585
8.50601235703342,0.112601135575952,8.83837563186331
8.07078885388087,0.16497916841949,9.38287788465438
8.07522585606064,0.237877176711654,8.15966937697064
7.61638450358,0.124525648184838,8.17313522735642
7.78693816892076,0.162018271602334,9.08527594577306
8.16488867997603,0.250384971516343,7.92838794931966
7.96056182283673,0.127053361356747,9.28691541228124
8.76404176641935,0.177829858995219,8.75201806895783
7.44847047261012,0.420097784575349,4.85966496698194
7.49690820736665,0.18340029748891,8.32520053346157
8.20440043806835,0.188791332296417,9.07318040707679
7.13183807747934,0.189741910614156,7.16782440274917
8.10365242152364,0.107518517471432,8.90511950439289
7.91480725185739,0.114576952227439,8.86320513767484
8.59611926513334,0.171264303419201,9.07339119201974
7.87327496630555,0.237685729176836,8.0833967413703
8.02120057500985,0.116694887410883,9.15014643294879
7.66544779581448,0.141939402966816,8.75718313666277
8.40074578681167,0.121313290931094,9.28679356304643
8.36114055566835,0.186280989228981,9.07438471580506
6.82408558576153,0.197614255563596,5.90936430464883
7.74491978228953,0.147011843346272,9.01572077930961
7.73551184594831,0.118254199235355,8.43020618718437
6.87464018898891,0.1384567962719,3.80109388048532
7.5679942888423,0.191716043287109,8.41758993473921
8.00738890104651,0.193869374549142,8.9377447645712
8.78289672173758,0.115874322845023,8.109986664262
8.66600906654672,0.179691734573182,8.88300450872539
8.60251261195435,0.209469843906684,8.51282162682198
8.10922772028913,0.166856319965229,9.37819090741333
8.54101604984238,0.195525238531173,8.79981533794641
8.26706825509809,0.20221382184079,8.83335940744167
8.92669425243723,0.193803713459712,8.30037023362334
8.94076630881105,0.226239943562284,7.8497434991018
8.38225192729912,0.130198244656155,9.44644090730488
8.22101111017133,0.0994885172273764,8.49886369853646
8.21079179823075,0.160610176906937,9.46479048557816
8.3840563190388,0.152734708167835,9.46416208462652
7.84200319944211,0.183404717834264,8.9547179161491
8.11109740550142,0.130796379710732,9.50674937769734
9.03667840955374,0.11141169427015,6.5691515033103
7.52098470959146,0.183098308861405,8.38606635833165
8.27774114295486,0.226497590249322,8.37860445667211
8.14948684527399,0.117992634495106,9.31553935676303
8.90235420811204,0.265282897476639,7.26576697160237
8.29325089958305,0.141420841815927,9.55962952738881
7.91809849512902,0.131413595762811,9.27293871294137
7.67896525463025,0.129724490435409,8.58708638753911
8.12062205892252,0.136864494934302,9.54935341985587
8.59990183022332,0.174437636570862,9.03320656822441
7.64969684655458,0.220924772481285,8.16430962622133
8.14696301038443,0.121167143351271,9.38735064826963
7.64013258129684,0.142244318546312,8.67996942121496
6.7931415781134,0.474831155657641,3.75956354976483
7.87580184232976,0.169512696386796,9.15990481498827
8.40473832378471,0.160342285734058,9.38818701879288
8.74439401873711,0.158280188907898,8.91912607823451
9.10414190490129,0.178538858782564,8.02419882149139
8.32318530936314,0.126529226669282,9.45383340208877
8.84053814146421,0.203954595021238,8.31463614599652
8.26939798644711,0.087505895512325,7.32849038502673
7.2835967444248,0.225561427337963,7.46687977673883
8.25088358981136,0.211652325315194,8.66344431441872
8.44497096885334,0.191803276690376,8.93615281454908
8.72090683383142,0.163146466459314,8.94424216068678
8.49739547122023,0.195135237163414,8.84301221367841
7.65479379095514,0.19421400689078,8.54897135887581
8.85230563369348,0.186867330680562,8.50701989965102
9.91741917211733,0.415182326375814,4.18092703165727
8.3663977804695,0.170817238423854,9.29665708044671
8.56174530388548,0.141219683266823,9.26737773824399
8.65273194378539,0.106066509155186,8.06391685270988
8.2359214409755,0.159936607619344,9.46967277151639
8.0140657545972,0.218860901281791,8.50026987670945
7.23286030951524,0.19572181793172,7.52590244365999
8.37503252619594,0.238899210744371,8.11425861739368
7.86799203254374,0.214853377003802,8.48810395175549
8.35389845630474,0.19226765947132,8.97957814731894
9.32670754093386,0.246877293215309,6.98328254535822
8.02263846977412,0.200817602961327,8.8277308355675
8.45756724169092,0.197466240275483,8.83358533907051
8.15167036490263,0.169411098188346,9.3581360284272
8.21531387898326,0.0936653539362617,8.02160154333762
9.90649118625915,0.176692052642632,5.22784113842661
8.14249063739033,0.158114782164372,9.48083533476614
8.22749757720516,0.134866582462447,9.56402465616974
7.94387731643829,0.131825337408673,9.32368799139888
8.71328060311575,0.120812398614015,8.56134332522971
8.11128748559953,0.179327742656814,9.21085611620464
8.66398390768229,0.133333763841532,8.98903027464572
8.23707494047121,0.146514896775939,9.56460804046698
8.12029639099698,0.151678110173441,9.52279918142191
8.17756315365364,0.18265341572918,9.17169187866401
8.63678033533915,0.2517000466016,7.73148388322172
8.08751355956199,0.191996584779978,9.00294520282178
8.80348107017318,0.34300659702074,6.03160304087078
8.01991645614032,0.145572029669982,9.480088070028
8.25416147759475,0.286862983828317,7.22811048649491
8.00679559475978,0.136137196500494,9.44964783241801
8.0719218067497,0.174733371349482,9.26199980132962
8.01496570476605,0.130216680229849,9.41053364573556
7.90487556143645,0.136366441871729,9.29804609285121
7.87594090095434,0.102961639836913,8.1252330545431
8.60661939102728,0.121703554544048,8.89893052180568
8.1568515241742,0.136385549848622,9.56250644365014
7.46858133321165,0.175849596904682,8.28166768494502
8.60676803474692,0.191287486669809,8.79998827124427
7.6743638119245,0.117402890298404,8.13553652427812
8.59963462249948,0.12484437357107,8.99393517799164
8.7031222320011,0.19156577852976,8.67905653881844
7.20697083634175,0.174016187745473,7.36322208798778
9.4543956480172,0.331133245820141,5.69140381433694
7.81971861642105,0.157118576091688,9.16783368956374
9.18570839445811,0.212526556203147,7.61681787067212
8.74807734680611,0.107670697394698,7.78590544925652
8.92787821119462,0.116137628074103,7.48395772581365
8.62738517577617,0.214237800790662,8.408473876782
8.19081815863283,0.152363955235008,9.53493547028691
8.11826546346951,0.0804445311826822,6.18379178551982
8.45147068736511,0.111929297409139,8.9238608471049
8.33604910552859,0.115477096973482,9.20759751775357
8.45068672424962,0.21262752644094,8.57169936992432
7.3247902206739,0.317726514023063,6.27912235705684
8.36650451491024,0.121994722621465,9.34051579836979
8.97810446580805,0.256626468988687,7.3283566219821
8.72474700268234,0.133500352104567,8.83403521012815
8.38171267392536,0.143575539443707,9.50127438685048
7.5573754569014,0.15906239038794,8.54094409955025
7.69848366263074,0.215856516725778,8.30408801316813
7.5736819306753,0.143361362924271,8.4655578264089
8.15007117561045,0.165747075532093,9.40275495075836
8.13262642761674,0.179901961667788,9.20767307260597
7.5635435790404,0.249331444106282,7.60782638102027
8.0865179383234,0.139991833501332,9.53633973145934
8.45673422549435,0.13040762392334,9.3576401500195
8.66612721278866,0.182443485197535,8.84917580374186
8.53042095391786,0.241815042297069,7.98438448253707
8.24989188615076,0.168284805930656,9.37296386536752
8.1873417077055,0.145799374564996,9.56799063716393
7.80719551256276,0.120646932022571,8.76897166496537
6.69964682214343,0.18081822899731,4.81543195234282
7.54085227401112,0.239184231868307,7.73958373386369
10.6918895693437,0.305918024434271,4.05578882455934
8.08280476984878,0.101685737889048,8.55185954053352
8.57705558570365,0.160033202308108,9.20026325090917
7.86827530317282,0.125689523293548,9.07126932409858
8.50673985631212,0.2199976199327,8.40272376306876
9.01412152462803,0.151461461746017,8.19346713227037
8.56569833180404,0.0919127968997614,7.14578011600122
8.28964356766792,0.14426331093425,9.5573661813026
8.36951143398494,0.154424866752364,9.46339246495523
8.36907135353012,0.130803134041811,9.46510700300799
8.17025953781457,0.297788395067868,7.03157477692941
8.41697902703669,0.157308636241338,9.40449634034091
7.64781027084518,0.196362644750837,8.51080316353337
7.43660819393225,0.177224297196618,8.18625815068108
8.63032019526345,0.197761475655437,8.67573583844915
7.62277557012607,0.199300235530508,8.43234678543229
8.82434034188924,0.184718081177866,8.57843305540917
7.95695774134012,0.135070755520474,9.37506138559205
7.36302351996346,0.215425159745745,7.74408720652101
8.50268215267409,0.169372195756223,9.20428322439024
7.99423694752464,0.194733682916774,8.91616663929735
8.0122289567848,0.155078568025308,9.43180388786963
7.29825119566307,0.411705976687719,4.89921422970117
7.52682155374794,0.196934917736029,8.2810562731721
8.88071233590386,0.120301565949631,7.91206228014467
8.73808485918484,0.212078041664905,8.32776510858155
8.23645334455492,0.107884673721207,8.97929898446495
8.81781125846368,0.132660397314702,8.54124640040635
8.45868689090186,0.158641322565748,9.354817620472
8.01240033922177,0.187460367857863,9.04366109976315
7.91104849490341,0.119987289781977,9.03275702255019
8.7731499386142,0.202849148526108,8.42500168133155
8.86034402447281,0.190792708616282,8.45009413440365
8.23962772350343,0.136274018205781,9.56812764315904
9.09977335654599,0.138394548904733,7.63627175624262
7.67649469014465,0.208651243568853,8.38559590215984
8.93294396180467,0.243884260990726,7.58540476550937
6.60474856235806,0.267439246457926,5.3787868224926
7.28138082958118,0.16367880927816,7.56554134257957
8.00134701214876,0.242889924331226,8.04524278571616
8.09404246481878,0.145031972639993,9.53833562653047
7.49208824946203,0.129110170940455,7.74653444097757
8.17364997708515,0.0901400442339537,7.6449659574509
9.03218040329393,0.156778970775691,8.18344979798042
8.83216176628738,0.274926324830124,7.16517080180311
8.81447016280295,0.17573507416182,8.68124479347887
8.28540592700974,0.140415502694509,9.56287188666376
8.37952141369252,0.152530922807358,9.46888086741068
8.54105356034885,0.14209239882802,9.30454133154713
7.94546308201969,0.145302116362513,9.39380323118308
7.42209102052903,0.235929519976324,7.61002463851447
8.30718642591793,0.169050114372273,9.34745609329318
9.78855719433377,0.279903920578141,5.85785845111433
7.84292188991257,0.224126196602553,8.30667170074672
7.81928785089546,0.09819913999896,7.50066889063665
7.90330043345121,0.165113265666436,9.23657673639575
8.28206860978967,0.156690453250601,9.48963420642003
8.50148831428314,0.150720002462218,9.35419868197722
8.29189934154212,0.134771051020967,9.54593442444918
8.56713344151247,0.181286138862932,8.98606053794906
8.35743214021756,0.134159798909784,9.5008081957754
8.01136885457679,0.0977001256976775,8.12580212370209
8.60381065766007,0.207017479922608,8.55293913571813
8.74267313373478,0.145061721245834,8.90852472818629
9.15241689451556,0.127476439872418,6.97104857135887
8.18141943100058,0.139342904055388,9.57485778570689
8.44789337654948,0.132088038070067,9.38713412072751
7.84202203389207,0.0845700402309207,5.84918491617086
8.05860895466072,0.102768612269772,8.58461626295353
8.73333847540392,0.219753610656982,8.20812602948306
7.91317824727837,0.120546532281035,9.05315592064278
8.01065514650125,0.13685286926512,9.457918886271
8.79076776801572,0.17542107289473,8.72751334709211
8.3316583067409,0.198622093756904,8.87929951217799
8.46903453522677,0.313176731724033,6.69501557751902
7.88684406038653,0.112671678302052,8.71004406794421
8.31135721090857,0.171432911252179,9.31496117094598
7.94146120725276,0.114069578094368,8.90824228650943
7.27900729009966,0.195855434053655,7.66752292937744
8.06778102910802,0.149563034268988,9.50621417092617
8.38027514442549,0.144242207070818,9.50157268694081
8.09805121582087,0.329248757844241,6.46564322161729
8.72402903798835,0.145165350586612,8.95320134347858
8.91014028574013,0.105579579193196,6.80979734497543
7.95952190375797,0.0990982046316084,8.10378466853802
8.98413831594105,0.113458892372422,7.02360851976905
8.13909649994145,0.172244136960757,9.31842836650601
8.14984436667492,0.105351331283026,8.83521673826209
7.64962961583737,0.153655612218192,8.79130224971957
8.80533444076331,0.273107825930637,7.21900884602734
8.69400076150811,0.157577284400114,9.02037502199693
9.23732722719339,0.234196513662533,7.28476497684011
8.0679889026173,0.114815914757882,9.1554091937905
9.41994984678775,0.23222307164657,6.97042454047498
8.58933949066909,0.1370607377394,9.19317730785506
8.59678178597678,0.0959176072674514,7.45521621088212
8.19787164849352,0.201969911748265,8.84502676857728
8.63298273057467,0.263969573517328,7.50997934764198
7.99768955348839,0.176011809516827,9.20158829026251
8.49484510362979,0.108995838533731,8.70386940775869
10.0160140812067,0.312760529698089,5.19060965900033
8.92508030404123,0.210529762847109,8.09733781945784
8.13316661086255,0.233708054097342,8.24769747876604
8.06841466778233,0.184022407521325,9.12459570468319
8.50697725661891,0.248655379488373,7.86968421730049
8.09423301245805,0.145235769899606,9.53797597862077
8.40269053553198,0.19744730012185,8.86751655014618
8.85234729367582,0.18003156191556,8.57343682759939
10.1145513821419,0.210462166568717,5.12889603129104
8.08324760193594,0.111881611960673,9.06979928244811
8.00330668810643,0.227544653113469,8.33487224944811
8.01215451726288,0.12347842214649,9.30406961567041
7.97636327587478,0.106127494889067,8.62023483349948
7.75781498843378,0.192000594303692,8.73265287417287
9.10164130140019,0.355839070486286,5.63862342796406
8.19882051152876,0.116226939863703,9.28369797396494
9.17846952289084,0.225613501736697,7.48804568504715
8.25205655648792,0.232578442357118,8.26633333008267
8.37152124562389,0.197783443288595,8.87744946001397
9.19833830642374,0.164682945919088,7.72035257641011
8.35974785244969,0.144556935726709,9.51706294426555
6.89923356019076,0.169090922808037,5.68746143668328
8.38608636751419,0.120655942800578,9.29033183366203
8.61284370081306,0.114896976585682,8.65403656605989
8.88868574737212,0.204904620302456,8.22916227169291
8.44804766608892,0.107099412676773,8.71010421422009
8.28967689713416,0.159229045174557,9.46396116420122
7.90167211546065,0.148209381768987,9.32803678827607
8.77162856410592,0.151398029765896,8.86333994509055
8.91694475195043,0.219454709891096,7.98325190369528
8.93194903324483,0.214971354944413,8.0257065195687
8.29973009363428,0.194369091250927,8.96355634391429
6.8611245996983,0.287807869314211,5.94080650561057
8.00449769283922,0.0976070003572129,8.10164900524781
8.00750220499416,0.151662983473895,9.44755793421892
11.0077475241546,0.353149298677351,3.37830030318923
8.1340452962273,0.122712542513782,9.41079436821783
8.01978702683458,0.186882722585302,9.05681693489065
7.53658640740459,0.153275947181426,8.44402664913276
8.54401025529244,0.15849551049451,9.25640011455753
8.60566355262445,0.20747464921794,8.54352762371041
7.90515762498245,0.119107977166938,8.99325677743353
8.64574868403929,0.139463125991595,9.09483019162825
8.83619768383861,0.138986093496918,8.59546024388036
8.1749172775524,0.157651619857484,9.49142038138874
8.47294691860925,0.138874257009662,9.39614252983822
8.16908303354652,0.113713542433733,9.19928401773187
8.86798938549245,0.13369498284196,8.39715333124361
8.08537552957009,0.102283935523587,8.59385913880954
8.6268070086363,0.187188542808823,8.83623406522313
8.25737959008159,0.11542301565126,9.25485487220055
8.42759541470438,0.153862126726383,9.41986233642604
8.04824738471257,0.116436890553692,9.18108202658378
8.27172446901983,0.140767685227735,9.56781695346432
8.30503046631835,0.15549927471995,9.49107509743823
7.88756928920743,0.126101262486663,9.12497207889343
8.87318641831232,0.235398467619719,7.79265864403634
8.87159809370381,0.233760055493016,7.82102056411344
8.15206579962224,0.113477261523772,9.18369872270715
8.56794641939816,0.147712623681943,9.26528430799471
8.60061141658755,0.200441358895025,8.6642076675281
9.1594285742631,0.17835602737191,7.88017509010858
8.96959055796615,0.175513838034805,8.36012182495388
8.7921434486403,0.24596348795335,7.70241143999611
7.74169157543923,0.371892704419003,5.69022003760768
8.83849910036168,0.360865481880012,5.72465122532689
8.47786253502727,0.129863263633896,9.31963806241069
8.48550777414547,0.174251113951727,9.16221855629162
8.60372931215353,0.125664966296927,9.00193302375294
8.03765921913913,0.141011654179243,9.49834917160412
8.53594302347854,0.16912360826913,9.17063823906348
8.53843432067289,0.117000032573552,8.92489972093144
8.44261838899723,0.11846728758956,9.15704879751728
9.01150655479787,0.199624966540606,8.08243794350964
8.10521794832248,0.123412868813119,9.40450686107749
8.46807340380196,0.0994098974701608,8.17679450735592
8.61573641187938,0.145359590511885,9.1811361997498
8.68282289520886,0.319109247476549,6.49823034758132
7.40631775698721,0.16240766641051,8.05128490223719
7.20948232391476,0.169597590930071,7.32677316508687
7.94340374232686,0.10105273288618,8.20689402370346
7.09311183347605,0.234234305290407,6.93437214698752
8.35132256445792,0.119746764916083,9.30703626283126
8.67278154606253,0.111507692663012,8.30713056909559
7.66587337098879,0.167837649163534,8.81125127623292
8.852335155106,0.222236494969367,8.02772249538682
8.03978563361497,0.164920667259915,9.3653967125674
7.79816504669899,0.257313678852191,7.67990142560511
8.3431782384195,0.114687530532563,9.17630228292495
8.53013430840717,0.10582034929125,8.44512205492068
8.23579844262844,0.114160226213075,9.22115511212018
8.04912221355819,0.258713613449641,7.75686385689972
8.04590995669481,0.185835172023782,9.0864985294364
8.7032615184944,0.208845009307651,8.41953651180858
8.62526236848866,0.11562625604281,8.64656354191137
7.31231018334824,0.214497915697264,7.63744676444064
7.7823358107571,0.169801659999723,9.02140558130157
7.77066783043656,0.103905672188408,7.76070416527798
8.16507413280902,0.115343397496776,9.24908990796889
8.37164601842091,0.155770640147755,9.45184553969119
7.81601920861082,0.155682001520812,9.16671276127585
8.26792882005595,0.193928066982212,8.97896364838394
7.96274331471581,0.141693354675696,9.4142217258248
8.79586687709063,0.15950049758595,8.80723772275008
8.72078199778906,0.197624656831775,8.57006885512239
8.14159979401276,0.116671686629311,9.27607691128392
7.67745269561974,0.139623015555113,8.76644628767533
8.61506257589934,0.243457787198162,7.8977050152802
9.62789362555667,0.202166078257404,6.58613952296949
7.83238592385117,0.200941647925858,8.68799662584869
8.63839294729279,0.243105566464816,7.88671857574088
8.18918072872137,0.126965303990317,9.49625580411059
8.11346972663118,0.251680698063323,7.90065976611358
9.08259478332389,0.24785070630643,7.33515158960811
9.52642113960636,0.221236710241322,6.82192020798919
7.53261185616922,0.177149341427722,8.44882645132607
6.86154795266107,0.260428472254629,6.15251746847533
7.25897304649069,0.159198094662826,7.39773171014695
9.28631495490801,0.303235071701652,6.26706398743153
7.80582702747489,0.156105187154756,9.14666458253132
8.96286146142424,0.147432223380978,8.31207357524366
8.61497479917079,0.112986385714945,8.56681456630383
8.44279313732768,0.128872082584692,9.35894536665595
8.86057371630455,0.159655672338245,8.6587856017338
9.46792982832594,0.225814026137293,6.92375850581893
8.48785660770751,0.108775819311987,8.70915959464103
8.82202176730942,0.123699103834965,8.28051569545778
7.79699448912119,0.124020574673075,8.8364818214194
8.78867574081459,0.162373431778536,8.81424521388717
7.264715763729,0.16287907839711,7.48209461636354
8.91064236742603,0.124128513136821,7.9471661041748
8.04822601949574,0.216538028963371,8.55519310192595
8.16619701712497,0.136414748151397,9.56522247030478
7.90768858645697,0.114479363113462,8.8412641475763
8.32950468774613,0.218661959638708,8.51418085820345
8.66886913244211,0.0988026953061578,7.42954212387916
8.04320759086085,0.178532892787815,9.19470010150257
8.52080349246169,0.122331786645331,9.11151980359061
8.27325051472859,0.228831445663053,8.33481514649615
7.4601007714367,0.115396054157112,6.80821629905816
7.52957476520324,0.170607514273257,8.46396126249128
7.9794594757067,0.180252491193332,9.12993996845747
8.52945433630116,0.226147130294312,8.27516486913948
7.98104154928366,0.234662505262432,8.19303340266626
9.1221218136909,0.191047753973,7.92621398592863
8.37713321026692,0.341208463723384,6.22996544731149
8.33935134814562,0.14676661258445,9.52476873976329
7.82935053177719,0.119070202496626,8.78577947689169
9.5357076959777,0.224334498057504,6.78420449854019
8.48824723190833,0.218193020726421,8.44760174897387
7.7262197274468,0.213420656095528,8.37534827299542
8.30099655658619,0.228668209513862,8.33211010817828
7.81614314325797,0.27955369743433,7.28829107265781
8.62286499523899,0.217166901186026,8.36217483081014
8.13383567278542,0.158319401451323,9.47652092438579
8.77252940475329,0.13618187064726,8.74160990100579
8.36184599023706,0.119432467776133,9.28906012091474
7.83333532715388,0.143873303736045,9.20170158349716
8.12062205892252,0.136864494934302,9.54935341985587
8.21985643877125,0.093988285289258,8.05192883140003
8.10966821317873,0.105896116120421,8.83032319079278
8.1358428171397,0.179965732012612,9.20739193107137
9.02368285878432,0.19046918846745,8.14428217377032
8.02238000725235,0.180282036026652,9.15788389070245
8.03939823887012,0.15225977177009,9.47174088404139
8.52107080590953,0.219032846098514,8.41050305559176
9.40277555356777,0.154370350024403,6.78746242320201
8.29093082165734,0.188263346653221,9.06883195207748
7.99129629386599,0.125110050694006,9.30368015251602
8.03167826580413,0.194191765497231,8.94459821327044
7.45787667949849,0.184850893266657,8.21737011878561
7.33560896167093,0.237899212702468,7.43278150967024
8.30737166553377,0.113046396796309,9.15252024361466
7.96570037977731,0.102974538897084,8.40253608325205
7.87914351027629,0.0999998041156054,7.91007146547642
8.44343243553045,0.131969871889954,9.39200324997402
8.21194956944691,0.0942740321841056,8.07789938399657
8.64502632941414,0.380287413179739,5.50440451159704
8.39223017942895,0.176926321664631,9.19856267177263
8.56559832113499,0.105837615869594,8.34379475781681
7.77797072722438,0.164111184473168,9.05658472656386
8.45599159074697,0.189934351475878,8.95856617386857
8.87767801687373,0.142844264804984,8.52158090135883
8.3797079508145,0.107537503056407,8.84885663279581
7.96096424439807,0.283258470837869,7.2759076720874
8.5514054967516,0.105163341405083,8.34503714365772
8.25843047928514,0.229890987913654,8.31700210251977
8.7594733310096,0.273265843639233,7.25268021132567
8.15643599473159,0.162985912087354,9.43524500777623
7.89679990546662,0.237482537172264,8.10071964958358
8.80661746338553,0.171748734022,8.72684097161308
7.72627248050451,0.139128639835503,8.90688939675775
8.86194385917919,0.174364706985949,8.59910415604358
8.29647377617177,0.132410583970462,9.52973168285093
8.19088758672,0.222997580977722,8.45459423501086
8.70270477980876,0.0936983266323955,6.72389104974791
8.46256122995481,0.196130143816129,8.85257417360667
8.37726544189074,0.17428900447568,9.24428488538346
7.53720407246388,0.154075952315953,8.45204498750859
8.59837319659492,0.150845329658895,9.21058665951552
8.05645614546795,0.148006334773838,9.50464014859917
8.89251142373084,0.194427584679043,8.35353181902493
8.15268529927793,0.160611056011863,9.45937044190427
9.1023868559727,0.202498174103213,7.87798138324062
8.17041146449672,0.182158012069544,9.17887444572712
8.80965468145505,0.142321859450804,8.71351588612581
8.16792479378702,0.127349743271619,9.49629841647867
8.34372194153444,0.165341149515547,9.37580813157657
8.0289268946149,0.127614540882445,9.39520503491307
8.44604311522636,0.110749876961863,8.88533766383246
8.61867675511944,0.183083731337459,8.90205928732798
7.99086068409041,0.152247271185347,9.42838005162568
8.19121808393841,0.137076226889334,9.57180787989439
7.70340491740036,0.120252644784784,8.38229592220801
7.8092062871126,0.157446561348135,9.14780169695126
8.6014129634194,0.162605742069377,9.14619181142019
8.72570173707734,0.168633158092026,8.89908570136473
8.5143496764582,0.165255025140755,9.23544210465833
8.93687423669894,0.454848508823637,4.29553545712269
8.69733739327821,0.139043471462884,8.97357691614545
8.13492503444627,0.287513571353013,7.2220701212892
8.56030474565079,0.189335206876965,8.87795045988515
7.99395236489259,0.16298394692253,9.3507582896829
8.35725175279574,0.191615792463355,8.98900320865129
8.40589276026748,0.136362492209933,9.46682246956306
8.3550419450552,0.148663043748355,9.50707621324619
8.7097257348475,0.149103558490624,8.99803640643561
7.63055717004708,0.138607031635246,8.59541948767196
7.51535950370759,0.137014097588898,8.10744091427692
8.44953917974057,0.300916654240417,6.92230883410912
8.18676611411076,0.148553722833289,9.55675136750811
7.07312839006787,0.226835238381285,6.92747032590258
7.57713903773998,0.129677916471217,8.17433461723494
9.15171175680964,0.317901487282339,6.18069721261887
7.81187041345734,0.150289997458949,9.16894380721106
