"alpha","beta","phi","r[1]","r[2]","r[3]","r[4]","r[5]","sigma_r","lp__","C"
-3.49142146032857,0.808563926521268,3095.43213007915,0.0323268879717321,-0.0186228376729026,0.018898524998761,-0.0323544497387417,-0.00424494673289268,0.0428064529427711,127.469387376009,0.000322952339334639
-3.48373664457987,0.807889885891885,3236.11055862605,0.0336511238792843,-0.0262603893492635,0.0243289538668807,-0.0263454596810659,-0.000826837689707198,0.0472638128865848,127.723390296326,0.000308917468801077
-3.2494660589439,0.764641223908474,2306.15840709267,0.0192991715008865,-0.0354321691626248,0.00721041009186641,-0.0448281521049167,-0.011350438106732,0.0242502075858202,133.314172006524,0.000433433611201466
-3.25003939316829,0.765362169873108,2282.97140794553,0.0186163119204111,-0.0316331319080312,0.00561908211114988,-0.0410040958420621,-0.0143295984542678,0.0259737557382932,132.423005696477,0.00043783385226329
-3.3811208074128,0.769841452381671,3203.10199930943,0.046565399002555,-0.0160115392576563,0.0371998723299326,-0.0217598635470418,0.00925772632524636,0.0292811799790852,134.071204228566,0.000312099926973463
-3.30111171699976,0.747566265265941,2254.97657307936,0.0437474024650788,-0.0071520329717484,0.0329918019025605,-0.014508577567092,0.011999512825077,0.0487702830972254,133.414258186276,0.000443267014353354
-3.28219247294071,0.763752032150933,2620.91767916908,0.0234888442737438,-0.0354718428279701,0.0149206476008396,-0.0387902219350423,-0.00629677702327333,0.0213999690042895,133.0783989461,0.000381400227758834
-3.40242378709343,0.779173941757509,2350.55087041456,0.0428895428775247,-0.0120795531637722,0.0271339985481516,-0.0223458497339479,-0.000524941847131724,0.0289840016135176,132.603416149203,0.000425251272503285
-3.37603541166215,0.794463209187352,2354.88032331032,0.0177838102947559,-0.0342027863011114,0.00601686512047103,-0.0448001966283489,-0.0215977086151024,0.0230528379277145,132.748038122967,0.000424469778921057
-3.37073082784095,0.796095847690295,2360.78452996215,0.0210477953828062,-0.0370314320252078,0.00784053312188304,-0.050632974020922,-0.017408900101148,0.0231655592255844,132.274798492757,0.000423408650244662
-3.34643340212285,0.806190897864261,2605.14665223761,0.00260569300348609,-0.0574215311002853,-0.0106084839819435,-0.070989952153504,-0.0344195180666055,0.10400770144963,130.194182163359,0.000383708261060985
-3.28208862668437,0.801243607570467,2713.5148445745,-0.01293249207635,-0.0666421387410344,-0.0187148228712388,-0.0645601200147652,-0.0447135519205638,0.0394348489312884,130.381577026662,0.000368389954469654
-3.45257488580305,0.820437622464079,2429.4463210907,0.0114925231191672,-0.0438466934500689,0.00423372391820748,-0.0453239185501491,-0.0234472692809232,0.0649871180244587,129.453680374248,0.000411447062756455
-3.35747937517396,0.783777558552797,1946.43998173056,0.0249971206162281,-0.0274046935927026,0.017139438981612,-0.038137860086923,-0.00618082366775572,0.0233433955231202,133.591941983735,0.000513494643933195
-3.39784759145138,0.791944252528292,3466.51518831256,0.0253976123166871,-0.0289445883604522,0.0166404430630508,-0.0390750724026886,-0.00780577616798852,0.0383636993816358,134.72157258574,0.000288390950202771
-3.42244390005869,0.798064792222523,3185.54293138823,0.0276676912308803,-0.0362003341131176,0.0131171496109901,-0.0344643312986453,-0.00556579609212616,0.0431001293616403,132.011814555819,0.000313819716706075
-3.39538308286227,0.793106381344108,2633.92943281043,0.028680751433932,-0.0282290403854248,0.0143407302511919,-0.0358778302726675,-0.00356093616122494,0.0321969498952971,133.125852877587,0.000379516805098418
-3.41396265187561,0.794428297115788,1724.37322301821,0.0317071887869004,-0.0267617219706245,0.0145763661495253,-0.0409167607560311,-0.00143349800497755,0.0413692592072843,130.009692195202,0.000579584745293942
-3.32435276549821,0.765827302045899,2170.28412296194,0.0370317512494787,-0.0233979053758513,0.0195915060484002,-0.0317349068443598,0.00182307940999241,0.0491203303581364,133.241471654248,0.000460556953106561
-3.46175050545317,0.808067434035633,2722.54486462724,0.0253150213750283,-0.0315300412701562,0.0205170524320476,-0.0417596894747478,-0.00914396693110344,0.0547030200868849,129.611322282695,0.000367168543095347
-3.31345493442219,0.761048366989342,3026.2634219051,0.0417493333876113,-0.0228427511553013,0.0281492170801214,-0.0225886772738114,0.00331646607512355,0.0453806056212481,135.005253257308,0.000330331345717739
-3.32827953131665,0.776981822530931,2330.37768170263,0.0210228840302789,-0.0283633317783089,0.0142648913053037,-0.0410149876188328,-0.00987315852404948,0.0444726045202451,134.011953986937,0.000428930931203601
-3.36991462309252,0.769349573953455,2457.642514398,0.0380515785550795,-0.0184024997179313,0.0276745486489098,-0.0196878600799323,0.00155369767538149,0.028712768521941,132.638594164359,0.000406728507354738
-3.40694022820058,0.792472352359691,2824.79957500238,0.0299646533667387,-0.032042212286253,0.00877318366153062,-0.0365734929418072,-0.00221718744822841,0.0279172246612856,130.731387281008,0.000353882139712317
-3.4172124130175,0.813487670465498,1308.59275264568,0.00128448102104431,-0.0530362595028354,0.00238233614233049,-0.049993034918528,-0.0344491242423192,0.0433237061406059,124.594416206582,0.00076359616222659
-3.27211381730994,0.760773197648094,4420.00952655859,0.027963335217214,-0.0304571677037726,0.00920524547612079,-0.0436040288613534,-0.00466544841589836,0.0602901468849825,124.501173344738,0.000226192681556699
-3.27355940044616,0.763624060733454,4296.69708631569,0.0208586107609816,-0.0285786524767617,0.00991236512718317,-0.0423089595913794,-0.0117586967137185,0.0514568762841112,129.226281060683,0.000232682755418967
-3.27032186741852,0.76525297244321,4299.76145590111,0.0183235348803064,-0.0269995018360324,0.0100138380225766,-0.040696304185498,-0.0114313318986306,0.0500013804623688,129.619118506581,0.000232516964787222
-3.33791077109017,0.775007875068253,2499.76169113648,0.0235753478767566,-0.0302158453956068,0.0213389993107815,-0.0349275397467074,-0.00423395280118557,0.0589406735946703,133.166648687071,0.00039987816653795
-3.36252488644734,0.788212881231847,3033.24554921729,0.0217492057280455,-0.0346318921422007,0.0125169564706266,-0.038900257803437,-0.00896590730365589,0.0555734612481514,134.772868969693,0.0003295712175496
-3.3681958817881,0.793151593175487,4545.42458001675,0.0203691404176982,-0.0367077510082927,0.0112284780120339,-0.0441503827698207,-0.016748562265955,0.0195326247845825,132.737311909326,0.000219953060344469
-3.37043677808752,0.791473614942246,4603.22290860552,0.0220233462120531,-0.0375380553096235,0.0125330869998902,-0.0430845685005725,-0.0208832186453641,0.0196945985276115,129.870853738792,0.000217191917040105
-3.23059106047293,0.704542181512492,2153.0389590719,0.07638627621666,0.0174310256868759,0.0611894510574528,0.0118972027668081,0.0408578977788327,0.078355657309996,130.759269078372,0.000464244156675264
-3.23823048707001,0.707542672390289,2284.41790146828,0.0807296910118067,0.0198079486007753,0.0538173535950515,0.00910608416717879,0.0398152930167628,0.0840788153093781,126.690711985297,0.000437556737154086
-3.21565380611382,0.699939644595784,1964.75832719819,0.0685836162103847,0.0144312396924368,0.07141146217457,0.0117022063583059,0.0379759164417478,0.0810784879126627,126.806260159975,0.000508709532684676
-3.21218172019891,0.702934919591692,1997.98260395709,0.0744316921902391,0.0217230402866413,0.0602628452484958,0.00994173902064316,0.0348634569846681,0.0785975237166542,128.249073790492,0.000500254478463419
-3.23528230589816,0.706651675992764,2112.98371826966,0.0706402350727837,0.0087054135293823,0.0630616876532208,0.00941840866993127,0.0399722949339708,0.0747245586965358,129.304648311974,0.000473040540169591
-3.2547748592125,0.706262174986685,2713.33380163251,0.0786354950564308,0.0244025112033163,0.0632394016083024,0.0130784153526144,0.0370174607723804,0.0457099502035637,129.845858779126,0.00036841452565582
-3.24888408158959,0.709495444959311,2625.85520771273,0.075795264178218,0.0162717029291386,0.0678999981115319,0.00959578927108578,0.0429206283741481,0.0477299135709726,131.052804076189,0.000380683334606297
-3.29003598044975,0.767507414809035,2118.5465644427,0.023144117213202,-0.0303606169957374,0.00954749216661038,-0.0358304223216659,-0.0143328275054393,0.0385687027181637,133.114328043935,0.000471799023798722
-3.37942404762346,0.779376031873572,3911.45305438734,0.0327705820552208,-0.0271951818124435,0.0243692625355659,-0.0319371174207621,0.00186521919977252,0.0223864632980604,132.902006803336,0.000255594121155939
-3.32182688768489,0.759740924493711,1798.54737271997,0.0426418852008085,-0.0147666415716233,0.0331291494334311,-0.0255461815218383,0.0128838207506321,0.0268263794039108,131.903813720607,0.000555695290471029
-3.2665772415267,0.750143085381352,1996.22903104048,0.0326752700049644,-0.0236890638182867,0.0232340524143513,-0.020040013363144,0.00378457308510425,0.0263562990281294,132.693890463845,0.000500693703355113
-3.34226670800407,0.770802910167457,4423.32556514784,0.0388574315305031,-0.0190482120942497,0.0252951350728814,-0.0297506291090898,-0.00216479901628666,0.0270184978103849,134.155586941369,0.000226023149805565
-3.36743209403646,0.790335862775314,2604.03725542104,0.023318550425868,-0.0322581788814371,0.0112928967469299,-0.0443362087724426,-0.0174037327245614,0.0271628441713457,134.354257264697,0.000383871669366347
-3.36751238470907,0.789448117434122,2861.81734094455,0.0264558928926579,-0.0394320213151349,0.0134795487127923,-0.0387396353062841,-0.0133907403853761,0.0314768028152297,134.458242096814,0.000349306253562814
-3.3298466471678,0.772884195954046,3856.36969910606,0.026232004487266,-0.0318214547506014,0.0210030798343789,-0.0338785120573106,-0.00563941480070827,0.0357730663599799,134.895696850763,0.000259244012890895
-3.3461490643115,0.774566278875704,4150.09777681959,0.0326144663049448,-0.0260587525764218,0.019775807641414,-0.0330683593811399,-0.00684613321338325,0.0200769524047103,134.739012826474,0.000240900131426478
-3.34477833998622,0.77704453987276,3995.47824222664,0.02668466182152,-0.0303903427926841,0.0246216310397269,-0.0271180993776182,-0.00513322563391672,0.0190564802973735,131.031267002156,0.000250220303825012
-3.37580581766653,0.784980924410907,4049.35986123969,0.0224630192249832,-0.0329482404291167,0.0173220153031141,-0.031004050485604,-0.00382827141437836,0.0405016270198978,131.410830533248,0.000246891642782064
-3.32227833154425,0.786715767028448,3873.07740735404,0.0108885662617485,-0.0436385223401922,0.00339027578428376,-0.0437431931093264,-0.0170642005925876,0.0564818015775088,132.826580725877,0.000258125972935319
-3.36262971916566,0.796966820076655,4344.02255820835,0.012836172994132,-0.0437762750353361,0.00231025159296715,-0.0495539320657448,-0.0238664057403351,0.0279107680363295,134.516410450736,0.000230148402362345
-3.27646530801209,0.770807294689078,2454.07206846794,0.0120068428232211,-0.0391874895011013,0.0094812569357557,-0.0441403136466636,-0.0135752368480672,0.0509024900345392,132.742337772615,0.000407320018358581
-3.35279360642048,0.765160316598465,2698.8124713394,0.037914552484742,-0.0119064382217611,0.0377470339167186,-0.0180141861998699,0.00170446072761497,0.055262616092989,131.32917103646,0.000370396096253267
-3.39114155040823,0.766762983530791,2915.33555048712,0.0487993298608617,-0.00911871261596029,0.0434411513104538,-0.0135445701889308,0.0145020085746099,0.025228292484438,133.823236587705,0.000342896070321184
-3.43166262398942,0.776564520142599,2744.5118834288,0.0494801461552684,-0.00131774534389736,0.0443929799540143,-0.00805257734086048,0.0108981198432004,0.0220868128470803,128.883921265656,0.000364230803747651
-3.2623831978342,0.791210569410602,2385.01261028702,-0.0021476664111385,-0.0648122579716367,-0.0198156924075941,-0.0699930598238799,-0.0331282607175553,0.0649336203834442,130.201557998374,0.000419109268613508
-3.35785170573651,0.799804769119273,4341.75691543245,0.014536340365846,-0.0516034124096227,-0.00364230829497982,-0.0558624131265151,-0.0243365846562151,0.04078321228127,131.819862205323,0.000230268472187884
-3.3222778172781,0.77472289564779,3861.53946522807,0.0274004814689563,-0.0319698720152431,0.0143726271581571,-0.0325643171344318,-0.00912353689255362,0.0348955535775554,135.888716882614,0.000258897031085986
-3.32197844686419,0.771195572638463,2711.0978764713,0.027471347481589,-0.0304288922403407,0.0161203656172821,-0.0290409950750985,-0.00372795871346383,0.0234739763935309,135.500304862378,0.000368718256326758
-3.34899007709916,0.766267478267195,2977.50064812265,0.0391949982401607,-0.019797387184013,0.0276143132552441,-0.018867668430747,0.00738268991288467,0.0339251758289771,135.506971189172,0.000335739393117239
-3.24900756572568,0.74608307428903,1827.347606368,0.0364190331396626,-0.0208682682331181,0.0224656361140904,-0.0227096285992246,0.000215396164438551,0.0338091476687095,132.846947686316,0.000546941947208001
-3.20890642927532,0.737328351339979,1963.2955368387,0.0413668460485776,-0.0156612625973519,0.0250300582443382,-0.0185239261073139,0.00741826386507336,0.0381239329114983,128.596782352038,0.000509088363357675
-3.16908331797884,0.718424182478606,2115.84120705579,0.0426527307749571,-0.0136827626848455,0.0387871015166969,-0.0219612697656977,0.00734102889942293,0.0321261533284697,128.885025530627,0.000472401990601293
-3.23879666217395,0.723873033287978,2506.09595355934,0.0556058573324264,-0.00398484657176211,0.0556648066896828,0.0000671253814215381,0.0241174982262519,0.0430070884738424,128.522850123697,0.000398867860873173
-3.31213623433754,0.73693565223469,2316.84873816169,0.0594263778839467,0.00110054579651134,0.0608987677153707,0.00406231591286025,0.028688588688066,0.0743217342921479,128.584591829459,0.000431434538214565
-3.38490799225229,0.753726319026783,2824.41928525875,0.0589664980813973,0.00054640398947101,0.0575790188652488,-0.00407448278329093,0.023095857829487,0.0575583492607786,130.560443026922,0.000353929770783886
-3.34536392900255,0.74474365660259,3221.63346017009,0.0579532303433054,0.00484365238778266,0.0468129244947435,-0.00173914773720627,0.0281110767215233,0.0397581092642174,134.181750010006,0.000310305224705021
-3.26532907689507,0.742284185492389,1690.68954232301,0.043390942630018,-0.00662268225689713,0.030025132531545,-0.0124695250614989,0.0140554344594644,0.0521562975610321,129.834916016474,0.00059112501140535
-3.27634114823574,0.753648466490103,3012.0728004237,0.0451947425994538,-0.0184368980666993,0.0278340934620215,-0.0301677932563053,0.00138196351115304,0.0189913401693753,130.264767007673,0.000331887102050565
-3.37095333099818,0.778469051765686,2385.0261869124,0.0419620815027928,-0.0248724230186547,0.0262219222772996,-0.0331722726618772,-0.0014199277374748,0.0641461715067606,131.177385244925,0.000419106883857815
-3.39346122690467,0.770064937014426,2529.24993085912,0.0431675326166881,-0.00944217727496867,0.030976428679483,-0.00995203589686047,0.0102585206692356,0.0810035474889301,129.749804885196,0.000395217874647056
-3.3269586255238,0.801740909706844,3016.17121306693,0.00130795778507851,-0.0591659880853402,-0.0110639108460059,-0.0653207769882571,-0.034454261782943,0.0688425872730267,134.163517699183,0.00033143627901166
-3.3801529916528,0.803058536646661,3930.33708762189,0.0125893940731684,-0.0483563911949022,0.00266127357878971,-0.0542374970633446,-0.0255375838305971,0.0871304611036214,131.966912418308,0.000254366384187348
-3.37002605949395,0.794449307376193,1976.25920834269,0.0185770667007451,-0.0398376888011206,0.010964167042848,-0.0441403077968979,-0.0175957457231213,0.0239706936204487,133.191631658718,0.000505750584334457
-3.29309238388327,0.780341747724697,4367.2471444577,0.0147436687756882,-0.0443609261479571,0.00621789794586614,-0.0489127772019033,-0.0219248117028889,0.0303983314354633,134.444714173269,0.000228924776215734
-3.33054770146056,0.781599290477009,3982.8855392735,0.0224944980485941,-0.0380304345238691,0.0152416382152267,-0.0406062153983592,-0.0146433774098309,0.0346688494688901,134.943251038816,0.000251011227642439
-3.32570823130193,0.78262685642649,1967.90067016059,0.0158131888750563,-0.0349491548366785,0.0106479169865796,-0.0452884285108126,-0.0156736643489713,0.0297889633744727,133.770534126498,0.000507897638085743
-3.29542233900624,0.758700046346057,3862.3641879633,0.0424078714089572,-0.0276102647936188,0.0237634722524948,-0.0270111516404699,0.00239841506097838,0.0311969903417222,132.033845921769,0.000258841763641026
-3.28255102087815,0.763644005044412,2278.74531048605,0.0288520922929548,-0.0392191772405982,0.0163710970144318,-0.0327356134169077,-0.0104755030073258,0.0350931272323758,131.75859124406,0.000438645490529289
-3.43493705999758,0.792114298289271,1590.63188876798,0.0343652216736023,-0.010858194310006,0.0247500976698971,-0.0289352913142693,0.00409630325072033,0.0231992686452236,128.706844842697,0.000628285979350451
-3.40779804388619,0.787496689425136,1616.32709733778,0.0401580370751405,-0.0308424783695773,0.0260003886941767,-0.0180596440310146,-0.00308292543185121,0.0203335411642653,126.26736418434,0.000618304115256623
-3.38537867010173,0.745533244280122,1617.85789912099,0.0654994217944164,0.00551535760654224,0.0568111090005984,0.00909952376657898,0.0411557295855627,0.0625872474263602,127.556893042528,0.000617719443159884
-3.36632530642954,0.74341373249126,1632.9111330321,0.0694886184086055,0.00936310409020436,0.055720987828392,0.00262668143926593,0.0294388770904918,0.045399297638131,130.573270730367,0.000612028389906536
-3.35130989018954,0.738139000829447,1324.79782224018,0.0670781440208429,0.0123554335026913,0.0601406264897858,0.00100359297945624,0.0388563748956425,0.0546972482423507,127.752842406149,0.000754262816867746
-3.33043969880121,0.755027459316023,5798.33672345762,0.0499821955877914,-0.0113808093637305,0.0331139202195816,-0.0122112637809974,0.00770810587053072,0.0278691079109084,128.842171054577,0.000172433512259276
-3.33026531970817,0.755179262697219,5872.476475984,0.0464549425944466,-0.00887526976607545,0.0402771568165427,-0.0189652884667977,0.0160136186398334,0.0301088204519757,129.921824601669,0.000170256917532383
-3.25537163739591,0.752490495572352,1450.22883568211,0.0305253728360314,-0.0221661564744866,0.0255379039560157,-0.0343304243843327,0.00362218243118313,0.0266735987933625,129.951056078481,0.000689071203253742
-3.34760338640439,0.793883620316403,3741.97805405167,0.0122169533920275,-0.0428543969826835,0.00104949350704431,-0.0449832094397288,-0.0194018279052638,0.0424403783978173,134.295430381143,0.000267166941819904
-3.36964707660525,0.788372307265327,1968.14517536493,0.0260632016812956,-0.0263386574683048,0.0113871297273682,-0.0361711928592656,-0.00992507206672756,0.0485049366708067,131.959570619195,0.000507834573352203
-3.28597597292672,0.767714462549281,3334.36616762518,0.0222747824249844,-0.0371002376009644,0.0148294845587398,-0.0393387863988385,-0.0100424349226591,0.0170140272658438,133.242144636228,0.000299817156420943
-3.27168667099061,0.763562060470777,3041.66394911007,0.0250410801681432,-0.0269770843775451,0.0112214816045779,-0.0354589066079831,-0.0109129552987128,0.0203881170172573,134.490769656794,0.000328659364532347
-3.38178541363612,0.75201225955255,2983.95485528195,0.0589297766121083,0.00782559021478178,0.0506669193972133,0.00269632706542594,0.0270133286074156,0.0602143678559781,132.926007670244,0.000335013441905319
-3.26255452649978,0.719641286236082,3696.17385039652,0.0622643673338276,0.0117903257247596,0.0541774218472801,0.00656986715645294,0.0310373100602455,0.0360922479105182,131.903352404092,0.000270476867051505
-3.26129716851393,0.718724907372822,3684.17485480793,0.0681317977600265,0.00807460602923465,0.0559925765650854,-0.000549187015969552,0.0316460645492855,0.0330577343057542,131.571016914233,0.000271357544593937
-3.3734206211763,0.744616098878702,3015.88813504314,0.0652098421254973,0.0101066188659666,0.0550004510476378,-0.000602391956791513,0.0353137509179763,0.0817397476546616,131.114309620885,0.000331467378052352
-3.29479556596116,0.747180710220097,3067.94604922705,0.0436992055422676,-0.0134865759202193,0.031709248758272,-0.0207096006405775,0.00656882572644275,0.0370825583159561,132.176838026587,0.000325844763628824
-3.25031935000129,0.749759803902905,2500.54167924858,0.0355280803474625,-0.021338138545381,0.0262552857764633,-0.0245284507572676,0.00325163910573649,0.0261193278949851,133.642576397172,0.000399753483340075
-3.32447346662201,0.750899989058583,2338.50046845126,0.0490667200981678,-0.0115228999265413,0.0388077580106361,-0.0188101244797511,0.0134158778641245,0.0240625309777826,132.562553033324,0.000427441675471001
-3.33463584261988,0.800268141467977,3282.3172891717,0.0116286170403707,-0.0522330386040693,-0.00596692351093302,-0.0572137212436066,-0.0248827226071405,0.0625541927178751,129.973801240004,0.000304570016214387
-3.38960962956455,0.786278509861698,2670.74479531066,0.0332360998657649,-0.0274868557970983,0.0125487187680115,-0.0328007946571822,-0.00613273605099235,0.0208300481120033,133.112275952692,0.000374287245456663
-3.28252103697536,0.797941045201257,3753.65195383887,-0.00082816579092593,-0.0670876172095718,-0.0211885127335629,-0.0697542746484239,-0.0448624300354719,0.07592444486375,130.115515487409,0.000266336270923213
-3.43833796067528,0.778121992360294,1978.119889104,0.0449340691880512,-0.00775504839880603,0.03789604616444,-0.0128998908169235,0.0180033605336236,0.0208264223190114,130.356072479167,0.000505275100061131
-3.22108143540142,0.757835098076251,2238.78021177619,0.0201944660534494,-0.0387292894327242,0.00643292019345311,-0.0450229935206721,-0.0208981611872364,0.0381161239653089,132.364860684585,0.000446472379183571
-3.26710634579842,0.767747038177845,3172.0138745393,0.0235473761371596,-0.0370207275278159,0.0116744979979596,-0.0412943619832379,-0.0182665943995131,0.0216778152627909,133.739491542223,0.000315157777286805
-3.32049308116786,0.779486053952949,2817.31401771264,0.0214906021067231,-0.037895096819809,0.00792456141593677,-0.0367052653836877,-0.0219772705772371,0.036093393592236,132.622531608487,0.000354822065147874
-3.35107801520025,0.776036655554319,2960.55327598551,0.0307514324839308,-0.0274670129895698,0.021194865314099,-0.0351267863695917,-0.00162985534322976,0.0395962382317171,135.630009607916,0.000337660648588951
-3.42199400471176,0.793662261926731,3100.31742399688,0.0327399049935898,-0.0256674506256543,0.0220587984635593,-0.0342153418576828,0.000904141112995281,0.0260077017903701,133.212145411572,0.000322443614530509
-3.32512088191579,0.771663708537162,3999.73972862802,0.0340619229598776,-0.0267955449300913,0.0180975085149242,-0.0288388393153635,-0.00924716323520571,0.0311704756331421,134.07868552086,0.000249953775509144
-3.26543948995462,0.772852078519966,2767.35599960965,0.0183156672224336,-0.0414405956678296,0.000724358458729612,-0.0510022877189146,-0.026929372731013,0.0524821718039151,131.871655557155,0.000361225218194843
-3.27288574390958,0.77094325502545,2697.43563688131,0.0164466397556118,-0.0411978033870675,0.00651316551445231,-0.0447531408729862,-0.0218533677877942,0.0485008407167909,133.879359031404,0.000370585085051627
-3.37071305573534,0.800847245275934,2930.51971646689,0.0150423352995821,-0.0403846615214077,0.00243056956634789,-0.0472739897321866,-0.0256677135202511,0.0293002430709423,133.044034169328,0.000341119998062034
-3.37748655899624,0.800540705752389,3065.38621703081,0.011795075411377,-0.0460322103645376,0.000987250858177041,-0.048228854283262,-0.0186680431156511,0.02877018024261,134.566828978352,0.00032611678021704
-3.4167021397995,0.80942673934132,2649.55263541432,0.0136453308585932,-0.0430394593191034,-0.00114341131644537,-0.0446749097818295,-0.0259255653003047,0.0363199294286296,131.821829655843,0.000377279812005576
-3.43289849498562,0.814820889832578,2507.00877633591,0.0119857729492399,-0.043306292866037,0.00488722968473393,-0.0552342046059645,-0.0247666995635662,0.0390001661897892,131.63363702443,0.000398722687669761
-3.36962493178369,0.812370896368418,2141.13880134627,-0.00269718193417802,-0.0555818427577851,-0.00534103798167448,-0.0690255611869413,-0.0292295658083945,0.0488203980672211,129.866631627051,0.000466823157944542
-3.41112291006871,0.827603497015246,2719.58653683992,-0.00706565038866917,-0.0623230743368377,-0.012613562548893,-0.0763783157095273,-0.0353413886719376,0.0461997076238432,128.667545523711,0.000367567797038922
-3.32807213153495,0.809573716559758,1625.39248349551,-0.00154253944816648,-0.0623189318262154,-0.0187700784413928,-0.0580900690442742,-0.0451488755633563,0.170641794611007,123.577459046348,0.000614857735846615
-3.31506557386477,0.801432533664052,1777.19154565102,0.00143141537447872,-0.0640963889287693,-0.00639025947428244,-0.0709987774198717,-0.0294258407359887,0.146465512815955,125.073130643006,0.000562369111722374
-3.34074676437869,0.796436743314962,2508.85982686187,0.00609189024668136,-0.0439334001956075,-0.00822430280212907,-0.0481115293605152,-0.0321215794291513,0.0282920756606944,130.052255647057,0.000398428625095897
-3.33340857331906,0.814773554444038,2522.42256058867,-0.0133235125226695,-0.0591745314593285,-0.0217913717943319,-0.0654704445352856,-0.047805779244047,0.046069140826286,127.880677313277,0.0003962871758453
-3.3383463405968,0.811790128613215,2635.99117109608,-0.00831151743274102,-0.0586964666451555,-0.0199057611498712,-0.0767313831190421,-0.049188057645972,0.0428109838198924,128.655255233603,0.00037922007891454
-3.3168388709125,0.809628002767478,2458.94403615682,-0.012241476204961,-0.0727488200959256,-0.022579645469428,-0.0673907694341598,-0.040175849397131,0.0407353131113925,130.123131096628,0.000406513313027358
-3.32488190093825,0.809960977667626,3863.38507863147,-0.0103020245447937,-0.0710706010033761,-0.0209527829889954,-0.0666725823065765,-0.0393567506198826,0.0766777037514386,130.114557782397,0.000258773382996847
-3.34501531446352,0.795267271073392,2059.83831229847,0.0146759689571124,-0.0422052546320317,0.000789731661103074,-0.0579882976142481,-0.0219028610090367,0.0493335799781198,131.834062726539,0.000485239426126881
-3.30880005800522,0.791870660561911,2465.27565580836,0.00525146947945259,-0.0541387028923516,-0.00483080272765908,-0.051172564281571,-0.0297718473502219,0.0510012606529557,133.32791544679,0.000405469679613828
-3.30876054706022,0.790796019401438,2541.04545499526,0.00562611880131721,-0.048345352987138,-0.0024821473285271,-0.0596687214394754,-0.0255152426553582,0.0531708081046428,133.848518627344,0.000393383996354174
-3.31531463140255,0.792315316880112,2421.66293891616,0.0100018908146952,-0.0525996852949566,-0.00526417372375227,-0.0528297811757328,-0.030937447574785,0.0752801944889973,132.731294710307,0.000412768934521026
-3.33542313126578,0.765135197406839,3609.96551086933,0.0392154072714774,-0.0181093916977905,0.022168199479658,-0.0191456686011988,0.00294495969337506,0.0179911612799936,133.67969134112,0.000276934242930294
-3.3211787900183,0.739722874311503,3664.92646711606,0.0617897606599057,0.00127119602777013,0.0476431597973081,0.00307506269962305,0.0266915905520403,0.101273439942312,131.802223624707,0.00027278234000877
-3.31102508381261,0.744020155776231,2544.14052238065,0.0528699116624149,0.000995651234622183,0.0437466499568472,-0.00580421125476717,0.0199562466756808,0.175490454696854,130.139439376447,0.000392905614132704
-3.28520950250315,0.76092238426311,3133.77703949752,0.0289775043325979,-0.0275354225195253,0.0213910598533072,-0.0338351813755406,-0.000932536895713596,0.0145030799755849,132.983381160634,0.000319001953695658
-3.3037122509247,0.77102898720956,3483.58435337373,0.0256255874726445,-0.0346991942459424,0.0170231819801295,-0.0403197475222579,-0.00844009495127241,0.0313468958609843,135.724633353,0.000286978273041894
-3.33017439886024,0.781211574659812,2903.59402371713,0.0233167765526146,-0.0319235159126174,0.00979739108268873,-0.0395904860380455,-0.0137688736534365,0.036655054725892,135.87389607128,0.000344282192910477
-3.35499779313684,0.760037662097365,2707.2211481616,0.0495013216965092,-0.00535727754402622,0.033891710867789,-0.0110520792550855,0.015194479414239,0.0389671056799363,134.495173011461,0.000369246064221462
-3.29210102628101,0.75136908125953,2733.87647277494,0.0410994836893943,-0.0111814862435198,0.0272100650227315,-0.0287977805333906,0.0130664136163385,0.0399561620277685,130.879052859845,0.000365647227563938
-3.30680580808249,0.748944666868852,2939.56010853957,0.0482053276604571,-0.0112956810573192,0.04173397800659,-0.01230442471495,0.0078990968265244,0.0349281894002297,134.046060942818,0.000340071266387631
-3.30766838249034,0.750418596611262,3510.8156041932,0.0465900294951618,-0.0106311806151369,0.035883170309753,-0.0152429442563796,0.0157753358024731,0.0327209940734449,135.956945672743,0.000284752991815964
-3.33086252857358,0.746895232050028,4243.56628032056,0.0550273566276981,-0.00380585030977428,0.0428925994632425,-0.00594628590225145,0.0201132173878001,0.0573679075041776,134.229332719081,0.000235595331526895
-3.33325242960432,0.748959120138431,4602.14067083243,0.0574002205170736,-0.00812917991549613,0.0446634495340988,-0.0100736714955376,0.0226656034450905,0.0565851876649522,131.504288347272,0.000217242980718893
-3.3317271013297,0.769302097772196,2021.24581168124,0.0337682593104588,-0.0209345780820813,0.0240938747822066,-0.0283712408715766,-0.00621328231576385,0.0194761099667977,133.774403925584,0.000494499726108285
-3.32968572489122,0.762889665263486,2272.0258318904,0.0401982630768875,-0.0109054138925671,0.0342268000279458,-0.0249160244984718,-0.0022430438490861,0.0205512295917328,131.096152976235,0.000439942206538115
-3.37178312691229,0.772222773229207,3326.74669524324,0.0366094781611742,-0.0164194603874389,0.0302571927699044,-0.0232978837035439,0.011431568546479,0.0404104881104106,133.762583638499,0.00030050364152699
